frequency,quantity
1,0.01327316
2,0.03694748
3,0.03163331
4,0.03726353
5,0.04764841
7,0.0718697
8,0.01529618
9,0.04823742
10,0.03673568
11,0.01544561
12,0.05009504
14,0.03667749
0,0.01225062
1,0.01554836
2,0.04488961
3,0.01655937
5,0.07356244
6,0.02829606
7,0.0888013
8,0.01947936
9,0.05303633
10,0.03129059
12,0.05697744
13,0.01299801
14,0.03695672
0,0.01083227
1,0.01287619
2,0.03898884
3,0.02577354
4,0.02747397
5,0.0574052
6,0.01223425
7,0.06556355
8,0.01738363
9,0.04983091
10,0.04017709
11,0.02610853
12,0.03526263
14,0.03239928
2,0.03313071
3,0.03136641
4,0.02737897
5,0.05604444
7,0.06461886
8,0.02533352
9,0.04208451
10,0.04455986
11,0.0148736
12,0.03507945
14,0.02110992
15,0.01184981
2,0.03464741
3,0.02871921
4,0.02656217
5,0.05404487
7,0.07271269
8,0.01500071
9,0.03160644
10,0.05287584
11,0.01859608
12,0.04572787
13,0.01146763
14,0.02252443
15,0.01548772
16,0.01001067
0,0.01098622
1,0.01394678
2,0.03920857
3,0.01924566
5,0.07589886
6,0.02867937
7,0.09007697
8,0.01390209
9,0.03716922
10,0.04968653
11,0.01046404
12,0.04979853
13,0.01139786
14,0.02343383
15,0.01334969
2,0.03497531
3,0.02265502
4,0.01112604
5,0.06985127
6,0.02021476
7,0.07866018
8,0.02207488
9,0.03180918
10,0.05345866
11,0.01717782
12,0.03673257
13,0.01022515
14,0.01681965
15,0.01646216
17,0.01175684
2,0.02968033
3,0.03118726
4,0.03028424
5,0.05199576
7,0.07009147
8,0.02276425
9,0.04511539
10,0.04433106
11,0.0175585
12,0.03242318
14,0.01931455
15,0.01295104
2,0.02968033
3,0.03118726
4,0.03028424
5,0.05199576
7,0.07009147
8,0.02276425
9,0.04511539
10,0.04433106
11,0.0175585
12,0.03242318
14,0.01931455
15,0.01295104
1,0.01098066
2,0.03490622
3,0.02449987
4,0.0280948
5,0.04739119
7,0.06122371
8,0.015801
9,0.05249675
10,0.03826975
11,0.02066893
12,0.03765898
14,0.02407266
2,0.03197376
3,0.02596712
4,0.0289776
5,0.04914289
6,0.01154407
7,0.05759156
8,0.01898957
9,0.05623177
10,0.03891357
11,0.02553924
12,0.03303678
14,0.02933295
0,0.01263584
1,0.01573719
2,0.04283326
4,0.01610147
5,0.05794924
6,0.01850313
7,0.07902442
8,0.014651
9,0.05630378
10,0.03070429
12,0.05082425
13,0.01913519
14,0.03739073
2,0.03685138
3,0.01640827
4,0.01664782
5,0.056251
6,0.01573954
7,0.07326163
9,0.04562525
10,0.03828948
11,0.01863754
12,0.04417916
13,0.01643397
14,0.01920755
15,0.01036756
17,0.01107362
0,0.0112312
1,0.01270394
2,0.03602659
3,0.03174073
4,0.03356776
5,0.04360273
7,0.06894802
8,0.0166513
9,0.04932892
10,0.03945925
11,0.0189943
12,0.0383434
14,0.02591225
0,0.0112312
1,0.01270394
2,0.03602659
3,0.03174073
4,0.03356776
5,0.04360273
7,0.06894802
8,0.0166513
9,0.04932892
10,0.03945925
11,0.0189943
12,0.0383434
14,0.02591225
1,0.01162921
2,0.03466386
3,0.02438855
4,0.02182886
5,0.05419937
7,0.06572166
8,0.02336946
9,0.0444682
10,0.04548436
11,0.01770216
12,0.03191354
14,0.02194088
15,0.01277214
2,0.03249152
3,0.02695931
4,0.02580119
5,0.05048622
7,0.06341764
8,0.02142238
9,0.04988814
10,0.04111893
11,0.02167597
12,0.03115572
14,0.02794668
1,0.01130718
2,0.03344145
3,0.02871778
4,0.030133
5,0.04324228
7,0.07113553
8,0.01171548
9,0.04510161
10,0.04229247
11,0.01915693
12,0.04104559
14,0.02750889
15,0.01034683
2,0.03427782
3,0.02558707
4,0.0259497
5,0.05206022
7,0.06357617
8,0.02312453
9,0.04714886
10,0.04066372
11,0.0214809
12,0.03245005
14,0.03199831
2,0.02858707
3,0.02936997
4,0.02881112
5,0.04964512
7,0.06713679
8,0.01999469
9,0.04797287
10,0.03929376
11,0.01913577
12,0.03308924
14,0.02649301
2,0.02858707
3,0.02936997
4,0.02881112
5,0.04964512
7,0.06713679
8,0.01999469
9,0.04797287
10,0.03929376
11,0.01913577
12,0.03308924
14,0.02649301
0,0.01321294
1,0.01598398
2,0.0422514
4,0.01332883
5,0.06042924
6,0.02069999
7,0.08371061
9,0.04531938
10,0.03770906
11,0.01157725
12,0.0516836
13,0.01954986
14,0.03841951
1,0.01208304
2,0.03967058
3,0.01227541
4,0.01218044
5,0.0615189
6,0.02096168
7,0.08323663
8,0.01450268
9,0.04854253
10,0.03340429
12,0.047477
13,0.0148422
14,0.02802935
15,0.01139156
17,0.01023395
0,0.0110782
1,0.0123695
2,0.03334317
3,0.02993578
4,0.03235457
5,0.04556073
7,0.0737151
8,0.0159559
9,0.04220651
10,0.03913582
11,0.01897833
12,0.03758533
14,0.02319874
15,0.0135544
0,0.01358046
1,0.0162683
2,0.04231062
3,0.01254388
4,0.01071102
5,0.06741655
6,0.02451374
7,0.08742741
8,0.01142046
9,0.04310033
10,0.0403877
11,0.01095963
12,0.04952952
13,0.01648257
14,0.02827183
2,0.0370117
3,0.02341571
4,0.0202702
5,0.05794473
6,0.01386602
7,0.07109377
8,0.01809958
9,0.04224224
10,0.04406442
11,0.02004382
12,0.03175227
14,0.02154179
15,0.01293424
17,0.01019405
2,0.03183921
3,0.02681061
4,0.02600029
5,0.0526339
6,0.01085414
7,0.06601715
8,0.0199714
9,0.04792255
10,0.03938759
11,0.01800628
12,0.02934127
14,0.02870614
0,0.01117725
1,0.0125265
2,0.03601843
3,0.02935457
4,0.03237826
5,0.0437867
7,0.07220711
8,0.01220745
9,0.0458359
10,0.03611441
11,0.01882224
12,0.03506802
14,0.02566026
0,0.01023885
1,0.01317952
2,0.03894224
3,0.01481501
5,0.06774782
6,0.02675245
7,0.08948213
8,0.01858067
9,0.04865814
10,0.03079145
12,0.04662554
14,0.0266928
0,0.01063007
1,0.01258574
2,0.03756612
3,0.02640829
4,0.02624235
5,0.05447597
7,0.068175
8,0.02259943
9,0.04480374
10,0.04209044
11,0.02091492
12,0.03047561
14,0.02494883
2,0.03135236
3,0.02971013
4,0.02696046
5,0.05174991
7,0.06541307
8,0.02458496
9,0.04263121
10,0.04158644
11,0.01646343
12,0.02460128
14,0.02412286
15,0.01019242
2,0.03603385
3,0.02598026
4,0.02329081
5,0.05266749
7,0.07402129
8,0.01285707
9,0.03456654
10,0.04678497
11,0.02114121
12,0.04041644
14,0.02614227
15,0.01179353
17,0.01002108
0,0.01052376
1,0.012281
2,0.03685131
3,0.02653253
4,0.02471738
5,0.05429398
7,0.06872745
8,0.02679541
9,0.04611663
10,0.04444882
11,0.01574736
12,0.03079757
14,0.02382486
2,0.03480946
3,0.02959047
4,0.02530999
5,0.054055
7,0.06624572
8,0.0269264
9,0.04573595
10,0.04416152
11,0.01779735
12,0.03121227
14,0.0227451
1,0.01059781
2,0.034059
3,0.02856838
4,0.02929774
5,0.04694651
7,0.07284842
8,0.01422456
9,0.03923315
10,0.04638541
11,0.01616396
12,0.03643364
14,0.01828185
15,0.01123985
1,0.01261024
2,0.04057182
3,0.01664857
5,0.06764834
6,0.02788096
7,0.08920934
8,0.01415176
9,0.04715107
10,0.03635988
12,0.04101783
13,0.01089674
14,0.02521935
1,0.01124262
2,0.03410928
3,0.02514896
4,0.02762958
5,0.04733127
6,0.01023781
7,0.06310317
8,0.01401956
9,0.0528278
10,0.03770105
11,0.02258619
12,0.03066361
14,0.02263456
2,0.03209644
3,0.02923539
4,0.02765667
5,0.04862247
7,0.06382023
8,0.02390851
9,0.04718251
10,0.03911204
11,0.01810652
12,0.02692662
14,0.02144365
0,0.01249001
1,0.01553732
2,0.04208853
3,0.01091344
4,0.01414808
5,0.05594477
6,0.0177383
7,0.08305968
8,0.01225212
9,0.04999813
10,0.03490266
12,0.03992458
13,0.01872157
14,0.0346468
0,0.01120833
1,0.01409951
2,0.04004674
3,0.01351877
5,0.06090157
6,0.02295336
7,0.08426134
8,0.01485207
9,0.04308496
10,0.03827461
12,0.03833969
14,0.01885867
15,0.01297421
2,0.03349674
3,0.02916699
4,0.03022346
5,0.04511384
7,0.06723069
8,0.01454222
9,0.04813777
10,0.03752179
11,0.01875843
12,0.02749094
14,0.02255411
2,0.03349674
3,0.02916699
4,0.03022346
5,0.04511384
7,0.06723069
8,0.01454222
9,0.04813777
10,0.03752179
11,0.01875843
12,0.02749094
14,0.02255411
0,0.0116202
1,0.01317822
2,0.03796296
3,0.02583946
4,0.02821838
5,0.04364724
7,0.06073043
8,0.0162377
9,0.05188852
10,0.03227704
11,0.0200328
12,0.02847936
14,0.02413856
2,0.03394678
3,0.02660878
4,0.0280792
5,0.04677881
7,0.05878665
8,0.01781964
9,0.05198253
10,0.03345292
11,0.02117047
12,0.02447507
14,0.02507634
1,0.01307843
2,0.04184244
3,0.01370272
4,0.01301357
5,0.05735228
6,0.0166435
7,0.07564087
9,0.0409606
10,0.04029862
11,0.01169257
12,0.04392718
13,0.01947317
14,0.03433795
0,0.01287482
1,0.01566752
2,0.04324442
3,0.01321973
5,0.06300208
6,0.02318738
7,0.08313107
8,0.01387354
9,0.04557711
10,0.03553653
12,0.03493812
14,0.02190427
2,0.03321424
3,0.02562042
4,0.02665925
5,0.0489844
6,0.01062362
7,0.05940736
8,0.0197843
9,0.05180208
10,0.03598366
11,0.01868153
12,0.0232026
14,0.02364332
2,0.03199516
3,0.02692885
4,0.0303476
5,0.04334353
7,0.06263198
8,0.01311693
9,0.05274801
10,0.03487723
11,0.02366298
12,0.02778214
14,0.02451171
0,0.01147775
1,0.01430468
2,0.04053431
4,0.01414637
5,0.05524107
6,0.02088348
7,0.08356667
8,0.0227863
9,0.06804182
10,0.01766275
12,0.03412548
13,0.01270646
14,0.02975171
2,0.03074388
3,0.02395394
4,0.02733632
5,0.04864482
6,0.01019746
7,0.05898549
8,0.01826296
9,0.05383558
10,0.03614062
11,0.02346646
12,0.02635354
14,0.02533887
2,0.03315796
3,0.02718857
4,0.0287067
5,0.04866213
7,0.06284459
8,0.01394631
9,0.04996048
10,0.03688525
11,0.02281605
12,0.02816507
14,0.0215499
0,0.01304983
1,0.01597649
2,0.04266052
3,0.01081125
4,0.01056966
5,0.05937748
6,0.02319893
7,0.08587679
8,0.01441092
9,0.05088463
10,0.03121509
12,0.04194778
13,0.01495858
14,0.02936329
0,0.01092816
1,0.01281079
2,0.03622805
3,0.02575503
4,0.02512147
5,0.04779947
7,0.06737619
8,0.01967679
9,0.04517925
10,0.0420266
11,0.01928568
12,0.02600367
14,0.0218222
2,0.03581586
3,0.02678971
4,0.02534838
5,0.05159476
7,0.06921947
8,0.01241467
9,0.03874332
10,0.04496892
11,0.020969
12,0.03955254
13,0.01247877
14,0.0240224
2,0.03581586
3,0.02678971
4,0.02534838
5,0.05159476
7,0.06921947
8,0.01241467
9,0.03874332
10,0.04496892
11,0.020969
12,0.03955254
13,0.01247877
14,0.0240224
0,0.01246567
1,0.01561535
2,0.04145636
3,0.01498959
5,0.06437215
6,0.02402209
7,0.08454204
8,0.02250138
9,0.04680165
10,0.03610363
12,0.03930799
14,0.02197297
1,0.0103315
2,0.03358447
3,0.02539713
4,0.02577835
5,0.05057514
6,0.01100358
7,0.06034816
8,0.01506777
9,0.0481857
10,0.03595719
11,0.02056447
12,0.0229583
14,0.02176698
2,0.02934972
3,0.02826263
4,0.0271384
5,0.04838985
7,0.06128833
8,0.02071982
9,0.04691433
10,0.0370979
11,0.01625613
12,0.02587858
14,0.01824042
0,0.01604457
1,0.01883853
2,0.04528771
4,0.01358944
5,0.05811118
6,0.02106714
7,0.08022267
9,0.04495974
10,0.03595014
11,0.01107121
12,0.04124754
13,0.01465466
14,0.02461874
2,0.03812066
3,0.01584848
4,0.01034517
5,0.06334709
6,0.02159354
7,0.07815897
9,0.04219275
10,0.03991749
11,0.01399044
12,0.03989583
14,0.01069205
15,0.01223707
17,0.01115662
0,0.0108682
1,0.01242263
2,0.03539959
3,0.02926358
4,0.031562
5,0.04535591
7,0.0665461
8,0.01668845
9,0.04489575
10,0.03762215
11,0.01367017
12,0.03228256
14,0.02029886
0,0.01200143
1,0.01481714
2,0.03984727
3,0.01481035
5,0.0661528
6,0.02430573
7,0.08189276
8,0.01388545
9,0.03594794
10,0.04158673
11,0.01006842
12,0.03909029
14,0.02066059
1,0.01102012
2,0.03594051
3,0.02345497
4,0.02384602
5,0.05117308
6,0.01327443
7,0.06349893
8,0.01502969
9,0.04387124
10,0.04034946
11,0.01730276
12,0.02519346
14,0.01855581
2,0.03490635
3,0.02990228
4,0.02492722
5,0.04978955
7,0.05907306
8,0.02731566
9,0.0414428
10,0.03886859
11,0.01660385
12,0.02200334
13,0.01253575
14,0.01624741
0,0.01018069
1,0.0116054
2,0.03332717
3,0.0299994
4,0.02839267
5,0.04614921
7,0.06934764
8,0.01592038
9,0.03528203
10,0.0455706
11,0.01141427
12,0.02927027
13,0.01021082
14,0.01367627
15,0.01126151
0,0.01768535
1,0.02055947
2,0.04602109
3,0.01285309
4,0.01098494
5,0.06397425
6,0.02271518
7,0.08099406
9,0.03032547
10,0.04734308
11,0.01207187
12,0.04185812
13,0.01573475
14,0.02334861
1,0.01167051
2,0.03639325
3,0.02808537
4,0.0236986
5,0.05497988
7,0.06272781
8,0.02646749
9,0.04052224
10,0.04246776
11,0.01383038
12,0.0234472
14,0.01985843
1,0.01167051
2,0.03639325
3,0.02808537
4,0.0236986
5,0.05497988
7,0.06272781
8,0.02646749
9,0.04052224
10,0.04246776
11,0.01383038
12,0.0234472
14,0.01985843
2,0.03147485
3,0.034237
4,0.02734771
5,0.0509692
7,0.06508068
8,0.02927244
9,0.03738049
10,0.04115794
11,0.01078834
12,0.02498502
14,0.01229852
15,0.01244741
2,0.03519601
3,0.02641051
4,0.01413712
5,0.05902558
7,0.06639954
8,0.02598561
9,0.01453145
10,0.05865443
11,0.019591
12,0.03650894
15,0.01713076
0,0.01277071
1,0.01550615
2,0.0417245
3,0.01897937
5,0.07007263
6,0.02595294
7,0.08077428
9,0.02510011
10,0.0529283
11,0.01651379
12,0.04262715
13,0.01031347
14,0.01770946
2,0.03676218
3,0.02091853
5,0.06772541
6,0.02257245
7,0.07762772
8,0.0116762
9,0.03236468
10,0.0508171
11,0.01890431
12,0.03754416
15,0.0151985
17,0.01130804
1,0.01056844
2,0.03619097
3,0.02775833
4,0.02491931
5,0.0531356
7,0.06087978
8,0.0250153
9,0.045194
10,0.03960088
11,0.01757845
12,0.02689453
14,0.02049476
2,0.03349894
3,0.03030848
4,0.02810816
5,0.04798569
7,0.06307659
8,0.01879149
9,0.04225507
10,0.04140083
11,0.01802074
12,0.0270082
14,0.0161722
0,0.01732194
1,0.02024581
2,0.04753861
3,0.01020533
4,0.01158219
5,0.05824197
6,0.02183283
7,0.07799709
8,0.01040249
9,0.04236057
10,0.03665209
12,0.04058052
13,0.0148075
14,0.02797721
2,0.03131247
3,0.0240881
4,0.026342
5,0.04703968
6,0.01073821
7,0.0559111
8,0.01862915
9,0.05051324
10,0.03406965
11,0.02206397
12,0.02728621
14,0.02277887
1,0.01086673
2,0.03490786
3,0.02639562
4,0.03007875
5,0.04521765
7,0.06171565
8,0.01477698
9,0.04687027
10,0.03344644
11,0.01948864
12,0.03419599
14,0.0247826
1,0.01086673
2,0.03490786
3,0.02639562
4,0.03007875
5,0.04521765
7,0.06171565
8,0.01477698
9,0.04687027
10,0.03344644
11,0.01948864
12,0.03419599
14,0.0247826
2,0.03434994
3,0.02651243
4,0.0264469
5,0.04913459
7,0.05886691
8,0.01907043
9,0.04455721
10,0.03342886
11,0.02218575
12,0.0264987
14,0.02544502
2,0.03434994
3,0.02651243
4,0.0264469
5,0.04913459
7,0.05886691
8,0.01907043
9,0.04455721
10,0.03342886
11,0.02218575
12,0.0264987
14,0.02544502
0,0.01686222
1,0.01987455
2,0.04748013
3,0.01420945
5,0.06496083
6,0.02357006
7,0.08303739
9,0.03258801
10,0.04080721
11,0.01108286
12,0.04641166
13,0.01580619
14,0.02749443
2,0.03738775
3,0.02059691
4,0.01285784
5,0.06271119
6,0.01907687
7,0.07593703
8,0.01050638
9,0.03405595
10,0.04172545
11,0.01643642
12,0.03698835
14,0.01355379
15,0.01513479
17,0.01096137
1,0.01035537
2,0.03544035
3,0.02739521
4,0.02391733
5,0.05452516
7,0.06267035
8,0.02875077
9,0.04000301
10,0.03879746
11,0.01112288
12,0.02737434
14,0.01923216
2,0.03325703
3,0.03052699
4,0.02920367
5,0.04963434
7,0.06864504
8,0.02194581
9,0.03731602
10,0.04151628
11,0.01518951
12,0.02906146
14,0.01661619
15,0.01224871
0,0.01802252
1,0.02112304
2,0.04849888
3,0.01114373
5,0.06737204
6,0.02317805
7,0.08372089
9,0.02706855
10,0.04619105
11,0.01491053
12,0.04642539
13,0.01348631
14,0.0257761
0,0.01299831
1,0.01577234
2,0.04329115
3,0.01576776
5,0.07014623
6,0.02712989
7,0.085989
8,0.01157969
9,0.03847501
10,0.03752448
12,0.03899208
14,0.021182
15,0.0101526
1,0.01197382
2,0.03723173
3,0.0254124
4,0.02497961
5,0.05404869
7,0.066933
8,0.02236813
9,0.04042037
10,0.03720405
11,0.01718392
12,0.02567695
14,0.02236683
2,0.03017597
3,0.02950412
4,0.02882109
5,0.04924981
6,0.01010363
7,0.06436024
8,0.01832458
9,0.04377568
10,0.03613199
11,0.01613564
12,0.02734577
14,0.02292815
0,0.0154464
1,0.01809262
2,0.04514052
4,0.01390858
5,0.05869606
6,0.01938188
7,0.08178824
8,0.01470618
9,0.04632639
10,0.02968883
12,0.04409076
13,0.01263629
14,0.03435926
2,0.02633584
3,0.02151519
4,0.01904421
5,0.04000627
7,0.04729779
8,0.01766434
9,0.03177973
10,0.02688038
11,0.01251152
12,0.02062918
14,0.01484977
2,0.02150842
3,0.02107716
4,0.01874299
5,0.03331448
7,0.04407892
8,0.01267945
9,0.02353837
10,0.02458908
12,0.01603916
2,0.02150842
3,0.02107716
4,0.01874299
5,0.03331448
7,0.04407892
8,0.01267945
9,0.02353837
10,0.02458908
12,0.01603916
2,0.0221966
5,0.02780256
7,0.03536812
9,0.01599957
10,0.01548696
12,0.01664363
14,0.01066099
7,0.01135213
7,0.01023328
7,0.01075483
7,0.01075483
7,0.01063013
7,0.01045565
7,0.01045565
7,0.01022936
7,0.01013059
7,0.01098284
7,0.01098284
7,0.01110721
7,0.01110721
7,0.01093373
7,0.01049937
7,0.01049937
7,0.01069164
7,0.01069164
7,0.01010293
7,0.01010293
7,0.01020542
7,0.01020542
7,0.01033266
7,0.010394
7,0.010394
7,0.010394
7,0.01130273
7,0.01153939
7,0.01153939
7,0.01153939
7,0.01088646
7,0.01221256
7,0.01221256
7,0.01253298
7,0.01253298
7,0.0115426
7,0.01209543
7,0.01209543
7,0.01221703
7,0.01221703
7,0.01127589
7,0.01127589
7,0.0104129
7,0.0126502
7,0.0126502
7,0.01149162
7,0.01149162
7,0.01035421
7,0.01035421
7,0.0126026
7,0.0126026
7,0.01226345
7,0.01226345
7,0.01124957
