frequency,quantity
13,0.02102235
15,0.01968166
0,0.02039444
1,0.02300581
2,0.04876989
3,0.03392984
4,0.01593837
5,0.08163382
6,0.02489005
7,0.07424423
8,0.08367163
9,0.0271231
10,0.02698539
11,0.01651318
12,0.02799554
13,0.02266797
15,0.02135453
0,0.01989711
1,0.02277708
2,0.05001299
3,0.03935061
4,0.01712292
5,0.07245103
6,0.02566085
7,0.07265706
8,0.0813159
9,0.02743504
10,0.02594639
11,0.01998149
12,0.0298726
13,0.02166073
15,0.02089663
0,0.02079895
1,0.02354155
2,0.0489691
3,0.02887514
5,0.06509693
6,0.02316163
7,0.07286652
8,0.08601074
9,0.02846362
10,0.02696194
11,0.0184894
12,0.02868315
13,0.02425992
15,0.020306
0,0.01835991
1,0.02071186
2,0.04343133
3,0.02500004
4,0.0136368
5,0.07314124
6,0.02691175
7,0.08349866
8,0.07695122
9,0.02735503
10,0.03452807
11,0.01446461
12,0.03581098
13,0.02362748
15,0.02214977
17,0.01085255
0,0.02040403
1,0.02284409
2,0.04581384
3,0.03088681
4,0.01137102
5,0.06355028
6,0.02427741
7,0.07573991
8,0.08150797
9,0.02714848
10,0.0288936
11,0.01682161
12,0.03221501
13,0.02396055
15,0.01835719
0,0.02040403
1,0.02284409
2,0.04581384
3,0.03088681
4,0.01137102
5,0.06355028
6,0.02427741
7,0.07573991
8,0.08150797
9,0.02714848
10,0.0288936
11,0.01682161
12,0.03221501
13,0.02396055
15,0.01835719
0,0.02189603
1,0.02480098
2,0.04943858
3,0.02690712
4,0.01205664
5,0.06632962
6,0.0246102
7,0.07960673
8,0.07958222
9,0.02514589
10,0.02595727
11,0.01716851
12,0.03526687
13,0.01798723
15,0.01868399
17,0.01009661
0,0.02087292
1,0.02320863
2,0.0480285
3,0.02513265
4,0.01196778
5,0.06641693
6,0.02179812
7,0.07775179
8,0.07740636
9,0.03110092
10,0.02553386
11,0.01555372
12,0.03603731
13,0.01924635
15,0.01382446
0,0.01874776
1,0.0210143
2,0.04355069
3,0.02883444
5,0.06732439
6,0.02453093
7,0.08127808
8,0.07143305
9,0.03208283
10,0.03309776
11,0.01640259
12,0.0336615
13,0.02285767
14,0.01441532
15,0.0128918
0,0.0189408
1,0.02202225
2,0.04373453
3,0.03070792
4,0.01261008
5,0.06338091
6,0.0260497
7,0.07302733
8,0.07867776
9,0.0272449
10,0.02970503
11,0.02146171
12,0.02970168
13,0.02224803
15,0.01688198
0,0.01466742
1,0.01724021
2,0.04668318
3,0.03209753
4,0.01761334
5,0.06806091
6,0.01481527
7,0.07663003
8,0.07487719
9,0.031889
10,0.03136661
11,0.01391302
12,0.03664157
13,0.01561225
15,0.01828805
1,0.01061004
2,0.03513725
3,0.04154152
4,0.01833928
5,0.0587249
6,0.02585606
7,0.08064947
8,0.07870433
9,0.0323042
