frequency,quantity
8,0.06471841
9,0.0296749
10,0.04941829
11,0.01123408
12,0.04774432
13,0.03407066
14,0.02151917
15,0.018369
17,0.01538493
2,0.03295629
3,0.04860937
4,0.03693049
5,0.0592575
6,0.03011981
7,0.09423533
8,0.06443752
9,0.02519683
10,0.05263551
12,0.04788982
13,0.03510758
14,0.01534203
15,0.0227066
17,0.01129158
2,0.0380814
3,0.0381077
4,0.02398667
5,0.05575619
6,0.02389002
7,0.09509458
8,0.05436764
9,0.02646716
10,0.06281095
12,0.04437241
13,0.03118136
14,0.02085231
15,0.03152933
16,0.01028275
18,0.0111939
19,0.01048186
0,0.01378181
1,0.01581311
2,0.04147771
3,0.03544926
4,0.02662709
5,0.05763403
6,0.02280285
7,0.09754743
8,0.04291829
9,0.01870371
10,0.06788214
11,0.01250303
12,0.0458732
13,0.02069707
15,0.0372549
16,0.01315874
18,0.01003569
0,0.0187465
1,0.02186447
2,0.05315184
3,0.02855253
5,0.08716583
6,0.02829785
7,0.09711073
8,0.04510808
10,0.0853733
11,0.0332306
12,0.06761775
14,0.01995269
15,0.02581838
17,0.01114933
0,0.01923868
1,0.02226508
2,0.0522612
3,0.02852555
5,0.08666386
6,0.02884946
7,0.09588318
8,0.04988361
9,0.01114665
10,0.08404022
11,0.03245522
12,0.06932228
14,0.01167397
15,0.02711124
17,0.01095321
1,0.01062601
2,0.03632999
3,0.03997348
4,0.01812127
5,0.1009909
6,0.04071527
7,0.1073952
8,0.04118136
9,0.01100021
10,0.07126969
11,0.02134054
12,0.05834588
13,0.01489424
15,0.03519467
16,0.0122497
17,0.01731349
0,0.01382323
1,0.01734361
2,0.0457192
3,0.03252918
4,0.01263733
5,0.07403754
6,0.01480345
7,0.08674453
8,0.05706687
9,0.03862961
10,0.04593451
12,0.04844327
13,0.02063856
14,0.02620649
15,0.02050059
0,0.01821397
1,0.02135913
2,0.04935149
3,0.03251743
4,0.01778921
5,0.07019168
6,0.01535254
7,0.08577023
8,0.05344308
9,0.04096862
10,0.04585873
12,0.04938565
13,0.01637929
14,0.01945178
15,0.02310862
2,0.03879704
3,0.0429627
4,0.03060539
5,0.06243774
6,0.01430205
7,0.09069633
8,0.04696885
9,0.03675993
10,0.05369242
12,0.04530065
13,0.02086519
14,0.02720138
15,0.02242256
0,0.0103458
1,0.01253625
2,0.0401432
3,0.04642265
4,0.03093745
5,0.05114884
6,0.02229821
7,0.09593971
8,0.0453442
9,0.02387916
10,0.06038321
11,0.01049663
12,0.04515685
13,0.01963489
14,0.01522349
15,0.03199873
16,0.01295378
18,0.01088945
19,0.01109492
2,0.04217651
3,0.04119641
4,0.02182043
5,0.06331625
6,0.01560465
7,0.08834578
8,0.0484461
9,0.01658724
