frequency,quantity
7,0.07058408
8,0.03333524
9,0.03501911
10,0.05759628
11,0.01506897
12,0.03674715
14,0.01878288
15,0.02214898
0,0.0174998
1,0.02053824
2,0.04556723
3,0.01994377
5,0.07651641
6,0.02387983
7,0.07517497
8,0.02794139
10,0.08028496
11,0.02955376
12,0.05691402
14,0.01587383
15,0.02123438
1,0.01123116
2,0.03679102
3,0.02550151
5,0.08296861
6,0.03054873
7,0.07945131
8,0.01527289
9,0.02828438
10,0.06852693
11,0.01975428
12,0.05625292
14,0.01775744
15,0.01840195
17,0.01036747
2,0.03591463
3,0.02748678
4,0.01335094
5,0.06925257
6,0.01483489
7,0.06406386
8,0.02956957
9,0.03304488
10,0.06693986
11,0.01338079
12,0.04107895
13,0.01351797
14,0.01459866
15,0.01981169
0,0.0122266
1,0.01459174
2,0.03979594
3,0.02750786
4,0.01874233
5,0.06267107
7,0.05908018
8,0.03554837
9,0.03800774
10,0.05982606
12,0.03734958
13,0.01024039
14,0.01843464
15,0.01717734
0,0.01244502
1,0.01372289
2,0.03355443
3,0.03618421
4,0.03120331
5,0.04705157
6,0.01236366
7,0.07293934
8,0.02139624
9,0.03200096
10,0.05984128
11,0.01297824
12,0.04011846
14,0.01283198
15,0.02284448
16,0.01005946
0,0.01886493
1,0.02193946
2,0.04916383
3,0.01357711
5,0.07055809
6,0.02436351
7,0.07884595
9,0.03275978
10,0.06136077
11,0.0206248
12,0.05971454
13,0.01323196
14,0.02600724
0,0.01095239
1,0.01373278
2,0.03837847
3,0.02272501
5,0.07900918
6,0.02985858
7,0.08279984
8,0.01953952
9,0.03419098
10,0.05925481
11,0.01796237
12,0.0493296
14,0.01854923
15,0.01841472
17,0.0103779
0,0.01207223
1,0.01454547
2,0.04061997
3,0.02722521
4,0.0172086
5,0.06287507
6,0.01011135
7,0.06374845
8,0.04027997
9,0.03628682
10,0.05538519
12,0.03255265
13,0.01759717
14,0.01996722
15,0.01529119
0,0.01281749
1,0.01530043
2,0.03941061
3,0.028398
4,0.01564729
5,0.06269865
7,0.06178943
8,0.0492413
9,0.03546109
10,0.05265243
12,0.03641844
13,0.01996673
14,0.01845281
15,0.01688963
2,0.03113711
3,0.03591924
4,0.02417671
5,0.05686391
7,0.06620085
8,0.03741911
9,0.03404484
10,0.06326903
11,0.01104409
12,0.0341864
14,0.01787729
15,0.01813598
2,0.03079624
3,0.03118859
4,0.01778406
5,0.05571746
6,0.01428234
7,0.06617748
8,0.04006283
9,0.01700119
10,0.0737883
11,0.01562241
12,0.03310681
13,0.02180704
15,0.03314608
16,0.01300907
18,0.01065573
0,0.01638912
1,0.01906545
2,0.04070425
3,0.01787012
5,0.07245564
6,0.02111412
7,0.07219256
8,0.02995801
10,0.08539444
