frequency,quantity
10,0.05420525
11,0.01119754
12,0.04040736
13,0.02183371
14,0.01906041
15,0.03941331
16,0.01027804
17,0.0125878
1,0.0105407
2,0.03919682
3,0.03696088
5,0.09334664
6,0.01909895
7,0.06753592
8,0.08537889
9,0.02804794
10,0.03617524
11,0.01191112
12,0.02256763
13,0.03963038
14,0.01505851
15,0.01072601
16,0.01140302
18,0.01458779
19,0.01043202
20,0.01261664
1,0.01015572
2,0.03570494
3,0.04932098
4,0.01747631
5,0.1060738
6,0.02327084
7,0.06752747
8,0.09169433
9,0.028811
10,0.03949802
12,0.01471866
13,0.048203
14,0.01786038
15,0.01117222
16,0.01200076
18,0.01845448
19,0.01191653
20,0.01467436
0,0.01695315
1,0.01884103
2,0.03764649
3,0.05716457
4,0.02401317
5,0.1089728
6,0.02700404
7,0.0719256
8,0.0995253
9,0.02528589
10,0.03638155
12,0.01382881
13,0.05037377
14,0.01331605
15,0.01708534
18,0.01498696
2,0.02948304
3,0.05508243
4,0.0358526
5,0.1109426
6,0.01068062
7,0.04647326
8,0.1224914
9,0.03268415
10,0.04240958
13,0.05621899
14,0.01023766
15,0.01454771
18,0.01182113
0,0.01321064
1,0.01601245
2,0.03394001
3,0.04869149
4,0.02484401
5,0.102044
7,0.02981603
8,0.1260766
9,0.03466516
10,0.04301753
13,0.04390791
16,0.01093637
18,0.01166689
0,0.01226083
1,0.01531503
2,0.03618377
3,0.04239424
4,0.01711287
5,0.1002316
6,0.01299239
7,0.03597241
8,0.1239163
9,0.03223666
10,0.03158316
11,0.01932056
12,0.01239325
13,0.05668141
14,0.01595128
15,0.0202514
18,0.01540986
1,0.01161775
2,0.03359433
3,0.0450488
4,0.01868006
5,0.08418055
6,0.0344627
7,0.08156016
8,0.1036602
9,0.02774241
10,0.01879854
11,0.01912624
12,0.02917679
13,0.03361973
15,0.01291875
2,0.03106076
3,0.04896089
4,0.02167462
5,0.07991628
6,0.03895776
7,0.0856448
8,0.09930478
9,0.02611757
10,0.01987214
11,0.02065478
12,0.0316893
13,0.0356971
15,0.01430379
2,0.03098277
3,0.0424536
4,0.01957747
5,0.08545832
6,0.03604137
7,0.08612855
8,0.09620354
9,0.02890989
10,0.01859248
11,0.02122067
12,0.03531899
13,0.02960721
15,0.01591066
1,0.01047668
2,0.03205232
3,0.04131497
4,0.01801545
5,0.08983105
6,0.03270692
7,0.08879096
8,0.1018936
9,0.03460402
10,0.01897848
11,0.02524929
12,0.03850116
13,0.02674097
15,0.02298103
2,0.0301626
3,0.03809061
4,0.02275899
5,0.08787688
6,0.02584499
7,0.1029479
8,0.08877562
9,0.04221449
10,0.02295219
11,0.01978476
12,0.04037063
13,0.01994817
14,0.0106819
15,0.02647928
32,0.0107457
1,0.01019072
2,0.03246807
3,0.03910053
4,0.01921811
5,0.08517236
6,0.02966719
7,0.08468542
8,0.09193993
9,0.03031134
10,0.01766061
11,0.02016393
12,0.03747311
13,0.01751559
15,0.01807961
0,0.01266492
1,0.01495339
2,0.03527275
3,0.03566243
4,0.01125779
5,0.08655357
6,0.03182013
7,0.07195184
8,0.09851807
9,0.02731807
10,0.01863285
11,0.02534451
12,0.02984118
13,0.02135561
15,0.01634427
0,0.01493602
1,0.01715991
2,0.03732432
3,0.03138793
5,0.08752546
6,0.03718365
7,0.06522112
8,0.1139195
9,0.02589448
10,0.030351
11,0.02602126
12,0.02081413
13,0.03652453
16,0.01107441
0,0.01234991
1,0.01473333
2,0.0330887
3,0.04114817
4,0.02297083
5,0.1158864
6,0.02645297
7,0.06514113
8,0.1185449
9,0.03408366
10,0.05119363
13,0.05123615
14,0.01195171
15,0.01383384
16,0.01178145
18,0.01479666
20,0.01047771
33,0.01307171
1,0.010984
2,0.02662193
3,0.04386076
4,0.02429567
5,0.1152429
6,0.01913691
7,0.05764798
8,0.1235031
9,0.03552511
10,0.058019
13,0.04196571
14,0.01167626
15,0.01529581
2,0.02382715
3,0.05369329
4,0.03431446
5,0.1150615
6,0.01376804
7,0.05757011
8,0.1280593
9,0.04080389
10,0.06116594
12,0.01856717
13,0.03074871
15,0.01461131
1,0.01137811
2,0.03105202
3,0.04311601
4,0.02127675
5,0.1141071
6,0.0196128
7,0.06451491
8,0.1214304
9,0.04222107
10,0.06746067
11,0.01759221
12,0.02751179
13,0.02456232
15,0.01475868
0,0.02081517
1,0.02334617
2,0.04517224
3,0.03185179
4,0.01704375
5,0.1155043
6,0.02550417
7,0.0793058
8,0.1061587
9,0.03381189
10,0.06196352
12,0.01638167
13,0.03531868
14,0.01360018
15,0.02027452
33,0.0135826
2,0.03426819
3,0.03298343
5,0.09871022
6,0.0140133
7,0.06816652
8,0.1105025
9,0.03896897
10,0.04653725
11,0.01889431
13,0.0435162
14,0.02349393
15,0.02403896
16,0.01043616
18,0.01408489
19,0.0104613
30,0.01038911
2,0.03426819
3,0.03298343
5,0.09871022
6,0.0140133
7,0.06816652
8,0.1105025
9,0.03896897
10,0.04653725
11,0.01889431
13,0.0435162
14,0.02349393
15,0.02403896
16,0.01043616
18,0.01408489
19,0.0104613
30,0.01038911
0,0.01722595
1,0.01898721
2,0.03561084
3,0.03609845
4,0.01705524
5,0.07812282
6,0.04253239
7,0.07719807
8,0.09518488
9,0.01762887
10,0.03468521
11,0.0149664
13,0.03362988
0,0.01371429
1,0.01555886
2,0.03439845
3,0.03687205
4,0.01381622
5,0.07703648
6,0.03816245
7,0.07099032
8,0.1006357
9,0.02171949
10,0.02676116
11,0.02164236
12,0.01139912
13,0.03367614
14,0.01073741
16,0.0112455
33,0.01062842
1,0.01001371
2,0.02730182
3,0.03972801
4,0.01133547
5,0.06777656
6,0.04292226
7,0.05886569
8,0.1155143
9,0.01603692
10,0.01926822
11,0.02501123
12,0.01464671
13,0.03872186
0,0.01640788
1,0.01849009
2,0.03659789
3,0.03269142
5,0.07186469
6,0.03487554
7,0.05837852
8,0.118429
9,0.02295206
10,0.02919793
11,0.02235389
12,0.02101025
13,0.03622035
0,0.01094714
1,0.01365445
2,0.0350917
3,0.03453734
4,0.01752562
5,0.1013922
6,0.02649552
7,0.08678089
8,0.08962099
9,0.02708854
10,0.06075573
11,0.01262374
12,0.01432281
13,0.02640558
14,0.02093121
15,0.01220552
16,0.01067927
18,0.01073801
20,0.01059359
33,0.01054919
1,0.01055942
2,0.03373846
3,0.03042177
4,0.01104448
5,0.1036693
6,0.02989148
7,0.09153228
8,0.07764567
9,0.02893461
10,0.05895544
12,0.01773509
13,0.02984179
14,0.01777779
15,0.01420022
18,0.01012608
20,0.01097055
33,0.01172837
1,0.01055942
2,0.03373846
3,0.03042177
4,0.01104448
5,0.1036693
6,0.02989148
7,0.09153228
8,0.07764567
9,0.02893461
10,0.05895544
12,0.01773509
13,0.02984179
14,0.01777779
15,0.01420022
18,0.01012608
20,0.01097055
33,0.01172837
0,0.0155523
1,0.01808072
2,0.04006287
3,0.02523081
4,0.0129975
5,0.08131302
6,0.02174784
7,0.08749835
8,0.070137
9,0.02989998
10,0.04142642
12,0.02562827
13,0.03218989
14,0.01360993
15,0.01413287
32,0.01163697
0,0.02062983
1,0.02271524
2,0.04449478
3,0.02420719
4,0.01563454
5,0.07592627
6,0.02461921
7,0.09127789
8,0.0728738
9,0.02982596
10,0.03642087
11,0.01131373
12,0.03016276
13,0.01796282
14,0.01150332
15,0.01670951
32,0.01327795
2,0.0290837
3,0.03721945
4,0.01275924
5,0.08235753
6,0.02341278
7,0.04799716
8,0.1239717
9,0.03380882
10,0.03381678
11,0.01759794
12,0.01330003
13,0.0477064
14,0.01121812
16,0.01143015
18,0.0134622
2,0.01825953
3,0.04824544
4,0.02913589
5,0.09986728
6,0.01323957
7,0.05179695
8,0.1223604
9,0.0355339
10,0.04954598
12,0.0101762
13,0.04049801
0,0.01582047
1,0.01814706
2,0.03514673
3,0.03615933
4,0.02231026
5,0.09143068
7,0.04972269
8,0.1238748
9,0.03621591
10,0.04548141
11,0.011397
12,0.0132051
13,0.04344465
14,0.0107531
15,0.01240451
2,0.02835128
3,0.03507161
4,0.01104897
5,0.07601374
6,0.01510824
7,0.04421716
8,0.1220045
9,0.03131736
10,0.02825382
11,0.02034043
13,0.05716664
14,0.0179651
15,0.0204305
18,0.01352967
0,0.01424798
1,0.01615785
2,0.03314522
3,0.03610376
4,0.01281129
5,0.06397828
6,0.03341256
7,0.05546239
8,0.1079406
9,0.01743701
10,0.01726828
11,0.01673617
12,0.01011244
13,0.04334081
0,0.01043082
1,0.0125081
2,0.03049819
3,0.03714293
5,0.05865575
6,0.03216699
7,0.05461892
8,0.1002731
9,0.01810897
10,0.01274537
11,0.01920707
12,0.01722118
13,0.03102366
1,0.01111203
2,0.02763728
3,0.03540213
5,0.06312481
6,0.02500581
7,0.03601838
8,0.1072747
9,0.02016314
10,0.01902645
11,0.02277614
12,0.01494124
13,0.02964314
15,0.01030245
31,0.01102144
2,0.02095331
3,0.04546493
4,0.02463375
5,0.08353928
7,0.03024771
8,0.1090779
9,0.03215038
10,0.03858288
13,0.03322867
0,0.01497267
1,0.01709227
2,0.0324307
3,0.03588442
4,0.01880246
5,0.08073057
7,0.02981269
8,0.1062254
9,0.0273489
10,0.03576382
13,0.03961493
15,0.01116809
0,0.01399087
1,0.01588944
2,0.03195889
3,0.03226171
5,0.05872685
6,0.03075286
7,0.05112886
8,0.08724283
9,0.01538174
10,0.01796137
11,0.01478228
12,0.01196436
13,0.0344193
1,0.01073011
2,0.02661242
3,0.03808095
5,0.05765926
6,0.02978115
7,0.0441552
8,0.09051203
9,0.01166604
10,0.02174727
11,0.0143907
12,0.01115841
13,0.02880844
0,0.01491409
1,0.01699634
2,0.03427361
3,0.03337102
5,0.05910104
6,0.03231607
7,0.04741764
8,0.093199
9,0.01444904
10,0.01710346
11,0.02459232
12,0.01808509
13,0.02856633
2,0.02767222
3,0.03724809
4,0.01541387
5,0.07711191
6,0.01094183
7,0.04702973
8,0.09219005
9,0.02747053
10,0.03473863
13,0.04258528
14,0.01583762
16,0.01015799
18,0.01425507
0,0.01165287
1,0.01370847
2,0.02874191
3,0.03466688
4,0.02201986
5,0.082918
6,0.01766206
7,0.05134573
8,0.09182572
9,0.02388343
10,0.04179124
13,0.03578303
2,0.02297119
3,0.03966076
4,0.02129216
5,0.08915854
6,0.02084131
7,0.06111066
8,0.0755889
9,0.0255728
10,0.05002785
12,0.01733361
13,0.02045307
15,0.01236991
2,0.02297119
3,0.03966076
4,0.02129216
5,0.08915854
6,0.02084131
7,0.06111066
8,0.0755889
9,0.0255728
10,0.05002785
12,0.01733361
13,0.02045307
15,0.01236991
0,0.01039786
1,0.0126912
2,0.03129086
3,0.03047149
4,0.01557688
5,0.08372763
6,0.01608301
7,0.05752968
8,0.08023496
9,0.02833169
10,0.05124718
11,0.0149823
12,0.02437296
13,0.02000983
0,0.01117262
1,0.0132372
2,0.03047267
3,0.0286239
4,0.01179669
5,0.08377571
6,0.01495382
7,0.05536013
8,0.07484444
9,0.02793957
10,0.05210912
12,0.0197754
13,0.0227452
33,0.01083288
0,0.01482126
1,0.0171294
2,0.03383676
3,0.02830161
4,0.01367848
5,0.08436315
6,0.01639533
7,0.05105265
8,0.07888966
9,0.02836549
10,0.04708891
12,0.01717642
13,0.02769356
14,0.01102431
0,0.01504822
1,0.01723109
2,0.03377424
3,0.03208053
4,0.01664202
5,0.07699679
6,0.01077714
7,0.03687431
8,0.08794986
9,0.02540695
10,0.04007158
13,0.0337446
14,0.0102352
15,0.01150777
0,0.01192473
1,0.01368744
2,0.02861733
3,0.0313187
5,0.05450188
6,0.02853314
7,0.03944663
8,0.08288714
9,0.01238091
10,0.02208018
11,0.01840387
12,0.01104892
13,0.03077012
0,0.01013822
1,0.01213878
2,0.02793176
3,0.03444165
5,0.05077229
6,0.02853603
7,0.03768646
8,0.07635049
10,0.02212819
11,0.01893764
12,0.01124717
13,0.02272665
1,0.01222909
2,0.02941576
3,0.03440772
5,0.0595123
6,0.02221378
7,0.03081249
8,0.08206864
9,0.01090169
10,0.01702994
11,0.02119497
12,0.01216495
13,0.0276692
15,0.01133491
31,0.01063348
0,0.01219278
1,0.01398468
2,0.02874907
3,0.0416548
4,0.02342004
5,0.08474413
6,0.01042404
7,0.03733424
8,0.08283368
9,0.02084108
10,0.03447585
13,0.03683185
1,0.01001421
2,0.02684593
3,0.03851276
4,0.01873421
5,0.07874826
7,0.03695726
8,0.0838966
9,0.03086513
10,0.04252893
12,0.01580648
13,0.02858058
0,0.01517203
1,0.01728366
2,0.03152176
3,0.02902865
4,0.01460684
5,0.07433555
6,0.01399794
7,0.04503029
8,0.07772477
9,0.0237404
10,0.03701641
12,0.01118437
13,0.02800001
15,0.01130516
1,0.01042674
2,0.02828522
3,0.02947701
4,0.01023558
5,0.06647129
7,0.03996216
8,0.07953513
9,0.02426457
10,0.0354866
11,0.01021585
13,0.03476589
14,0.01430456
15,0.01691644
33,0.01009568
1,0.01159601
2,0.02834933
3,0.03186981
5,0.05729515
6,0.02523893
7,0.04347051
8,0.07226446
9,0.01522354
10,0.02068315
11,0.01299293
13,0.03143423
15,0.01006843
0,0.01058552
1,0.01245996
2,0.02857058
3,0.03066966
4,0.01047081
5,0.06172253
6,0.02026783
7,0.04687895
8,0.06065473
9,0.01831163
10,0.0194428
12,0.01368359
13,0.02239039
14,0.01002314
2,0.02658347
3,0.03645498
4,0.01481282
5,0.05372663
6,0.02738619
7,0.04902446
8,0.05824422
9,0.01299498
10,0.01671553
11,0.01624551
12,0.01620918
13,0.01628191
2,0.02442032
3,0.0340211
4,0.01597475
5,0.05142104
6,0.02426604
7,0.05725656
8,0.05808611
9,0.01647588
10,0.0127029
11,0.0109839
12,0.01651595
13,0.01254889
2,0.02310968
3,0.03241238
4,0.0176401
5,0.05351257
6,0.02290008
7,0.05996015
8,0.0561524
9,0.01820671
10,0.01499988
11,0.0107843
12,0.01654558
13,0.01123118
2,0.02400945
3,0.03228009
4,0.01938803
5,0.05757472
6,0.02252609
7,0.05326886
8,0.04899252
9,0.01671175
10,0.02531534
11,0.01209388
12,0.01652712
13,0.01113009
15,0.0100746
2,0.02761859
3,0.03130808
4,0.01719505
5,0.05910273
6,0.01220371
7,0.05767248
8,0.04475825
9,0.02427871
10,0.02458485
12,0.01936456
13,0.01374648
32,0.01036566
0,0.01084334
1,0.01232141
2,0.02841087
3,0.02769462
4,0.0197872
5,0.05682148
6,0.01107139
7,0.06136593
8,0.0352488
9,0.01744412
10,0.02901794
12,0.02300531
15,0.01127201
2,0.02683627
3,0.02578295
4,0.01218388
5,0.05889557
7,0.05306385
8,0.0369505
9,0.01769759
10,0.03624934
12,0.01521979
13,0.01729051
14,0.01012344
15,0.01883858
16,0.01073136
32,0.0114187
0,0.0105521
1,0.01283875
2,0.03154185
3,0.0237546
5,0.07117159
6,0.01310097
7,0.04612679
8,0.04681754
9,0.0175056
10,0.04775338
12,0.01146736
13,0.01722201
15,0.01509964
0,0.01331841
1,0.0155375
2,0.03070983
3,0.02217399
5,0.0719007
6,0.01532049
7,0.05214749
8,0.04429787
9,0.0136529
10,0.04121444
12,0.02279927
13,0.01417488
0,0.01324739
1,0.01513652
2,0.03055643
3,0.02190502
5,0.07325031
6,0.01918544
7,0.04663955
8,0.04422574
9,0.01508391
10,0.04458901
12,0.01977091
13,0.01420612
15,0.01112974
0,0.01326825
1,0.01537147
2,0.0303176
3,0.02309776
4,0.01029428
5,0.07235268
6,0.02106953
7,0.04194109
8,0.04587336
9,0.01818232
10,0.04637102
12,0.01872369
13,0.01306671
15,0.01178748
0,0.01309365
1,0.01517592
2,0.03040435
3,0.02508623
4,0.01186544
5,0.07073133
6,0.01726268
7,0.04453541
8,0.05473984
9,0.0201916
10,0.04419351
12,0.0170162
13,0.02225382
14,0.01124902
15,0.01544058
2,0.02232002
3,0.02682158
5,0.05085136
6,0.01990646
7,0.03403597
8,0.06716394
9,0.01767725
10,0.02631215
11,0.01426167
13,0.03207497
15,0.01107321
0,0.01002991
1,0.01157811
2,0.02548118
3,0.02715498
5,0.04184353
6,0.02434822
7,0.04124384
8,0.05751561
9,0.01083672
10,0.02265808
11,0.01480973
12,0.01118164
13,0.02342395
0,0.01002991
1,0.01157811
2,0.02548118
3,0.02715498
5,0.04184353
6,0.02434822
7,0.04124384
8,0.05751561
9,0.01083672
10,0.02265808
11,0.01480973
12,0.01118164
13,0.02342395
2,0.02068003
3,0.02812615
5,0.04042383
6,0.02102327
7,0.04312709
8,0.05404948
9,0.01622096
10,0.02312126
11,0.01324558
12,0.01931137
13,0.02101693
0,0.01078148
1,0.01241578
2,0.02530509
3,0.02723175
5,0.04258712
6,0.02067713
7,0.03411207
8,0.06365883
10,0.02269858
11,0.01653118
12,0.01035984
13,0.01904578
2,0.02245827
3,0.03233441
4,0.01277099
5,0.05453875
7,0.01746069
8,0.07486758
9,0.01947327
10,0.02496391
11,0.01946279
13,0.0318456
14,0.01040132
16,0.01052666
2,0.02318143
3,0.03270497
4,0.0164192
5,0.06308517
7,0.02922856
8,0.0660959
9,0.01870355
10,0.03768179
13,0.02551305
2,0.02318143
3,0.03270497
4,0.0164192
5,0.06308517
7,0.02922856
8,0.0660959
9,0.01870355
10,0.03768179
13,0.02551305
2,0.02073671
3,0.03382019
4,0.0163982
5,0.06606309
7,0.03427021
8,0.06126125
9,0.01880988
10,0.04271736
12,0.01054016
13,0.02009395
15,0.01011045
2,0.02395978
3,0.02734535
4,0.01238042
5,0.06877004
6,0.0186575
7,0.04906432
8,0.03784176
10,0.05253652
11,0.01122732
12,0.01822636
15,0.01360246
2,0.02395978
3,0.02734535
4,0.01238042
5,0.06877004
6,0.0186575
7,0.04906432
8,0.03784176
10,0.05253652
11,0.01122732
12,0.01822636
15,0.01360246
2,0.02434843
3,0.02745023
4,0.011407
5,0.07336275
6,0.02105847
7,0.04900673
8,0.03582807
9,0.01567512
10,0.04888169
11,0.01623015
12,0.01943675
13,0.01002706
15,0.01206142
2,0.0225258
3,0.02786331
4,0.01387891
5,0.07596968
6,0.0194584
7,0.04455504
8,0.04250585
9,0.01700035
10,0.05257607
12,0.01575062
15,0.01456662
2,0.02093971
3,0.0293979
4,0.01351395
5,0.07351757
6,0.01764215
7,0.05080269
8,0.03817195
9,0.01035484
10,0.05314744
11,0.01351854
12,0.02148513
13,0.0109655
15,0.01299825
2,0.01920666
3,0.03066565
4,0.01617691
5,0.07400573
6,0.01609564
7,0.04439919
8,0.05601151
9,0.01953941
10,0.04824872
12,0.0178162
13,0.02001689
2,0.023973
3,0.03240573
4,0.01668204
5,0.06667824
7,0.03490261
8,0.06854906
9,0.02290874
10,0.04379831
13,0.02283633
0,0.0112962
1,0.0131093
2,0.02628262
3,0.03245438
4,0.01456455
5,0.06426648
7,0.03254919
8,0.06978545
9,0.02388681
10,0.03774534
13,0.02917448
14,0.01068534
15,0.01227101
1,0.01032906
2,0.02333788
3,0.03027495
5,0.04790534
6,0.02465338
7,0.03030266
8,0.07537012
10,0.02076406
11,0.01899487
12,0.01081736
13,0.02234407
2,0.0250945
3,0.03401183
5,0.04410616
6,0.03036321
7,0.03385728
8,0.06831645
10,0.02234829
11,0.02100097
12,0.01003481
13,0.02088848
0,0.01356813
1,0.01540145
2,0.031169
3,0.02855278
5,0.0516697
6,0.02261542
7,0.04051522
8,0.06653641
9,0.01298889
10,0.02453842
11,0.01715723
12,0.0122012
13,0.01851409
2,0.02629829
3,0.02976559
5,0.05812196
6,0.01301448
7,0.0345052
8,0.07119772
9,0.01495197
10,0.0275867
11,0.01253575
13,0.03049752
14,0.01052214
16,0.01150285
0,0.01127028
1,0.0128338
2,0.02625895
3,0.03284673
4,0.01835411
5,0.07055543
6,0.01060961
7,0.02996549
8,0.07416886
9,0.01823653
10,0.0336171
13,0.0281962
2,0.01900635
3,0.03877707
4,0.02045864
5,0.06856794
7,0.02365959
8,0.07963107
9,0.0214689
10,0.03518364
13,0.02594106
1,0.01052653
2,0.02366707
3,0.03865299
4,0.01801531
5,0.0618867
6,0.01292395
8,0.08604518
9,0.01695185
10,0.02905818
11,0.01589449
13,0.0264058
1,0.01052653
2,0.02366707
3,0.03865299
4,0.01801531
5,0.0618867
6,0.01292395
8,0.08604518
9,0.01695185
10,0.02905818
11,0.01589449
13,0.0264058
0,0.01311538
1,0.01578543
2,0.0267708
3,0.03388403
5,0.04558907
6,0.02841119
7,0.02469329
8,0.07744771
10,0.02114471
11,0.01825568
13,0.02365295
0,0.0105165
1,0.01298864
2,0.02600908
3,0.03461628
5,0.04697708
6,0.02419679
7,0.02136423
8,0.08678247
10,0.01398581
11,0.02618101
12,0.01087869
13,0.02171946
14,0.01172725
2,0.02261786
3,0.04160859
4,0.02135187
5,0.06505118
7,0.01389791
8,0.09554067
9,0.02046808
10,0.02938371
11,0.01580599
13,0.02934327
2,0.02261786
3,0.04160859
4,0.02135187
5,0.06505118
7,0.01389791
8,0.09554067
9,0.02046808
10,0.02938371
11,0.01580599
13,0.02934327
2,0.02282887
3,0.03185018
4,0.01322891
5,0.05964044
6,0.01658987
7,0.02401909
8,0.08164427
9,0.02320885
10,0.03424228
11,0.0142453
13,0.03325396
14,0.01431962
15,0.01173409
2,0.02282887
3,0.03185018
4,0.01322891
5,0.05964044
6,0.01658987
7,0.02401909
8,0.08164427
9,0.02320885
10,0.03424228
11,0.0142453
13,0.03325396
14,0.01431962
15,0.01173409
0,0.01058847
1,0.0125672
2,0.02727361
3,0.02967943
5,0.04882409
6,0.02376253
7,0.04139781
8,0.06462104
9,0.0138487
10,0.02279273
11,0.01377337
12,0.01138841
13,0.02058784
2,0.02690989
3,0.03135775
5,0.04715925
6,0.02926394
7,0.03683276
8,0.06607854
10,0.0194631
11,0.01849888
12,0.0112153
13,0.01897177
0,0.01358973
1,0.01535826
2,0.03167101
3,0.02832143
5,0.04965818
6,0.0265326
7,0.03615606
8,0.06606121
10,0.01534851
11,0.01780553
12,0.01451476
13,0.01972873
0,0.01358973
1,0.01535826
2,0.03167101
3,0.02832143
