19,0.01100714
19,0.01100714
3,0.01333859
5,0.01161774
7,0.0104139
9,0.01034071
13,0.0108108
14,0.0102991
15,0.02369705
18,0.01399123
20,0.01665588
22,0.01006414
23,0.01240962
26,0.02213888
30,0.02074004
2,0.01512086
4,0.02304213
6,0.01093823
8,0.01463539
11,0.01261119
13,0.01091557
15,0.01666599
16,0.01564531
18,0.01931917
20,0.0231185
21,0.0137558
22,0.02329949
23,0.0100342
24,0.01528505
25,0.01086836
27,0.01344883
30,0.01455973
31,0.01900045
33,0.01530539
50,0.01055694
1,0.01047783
2,0.01152958
3,0.01942423
4,0.02376628
5,0.0258638
7,0.01356736
8,0.01356492
9,0.02197196
11,0.01531379
12,0.0112006
13,0.02279016
14,0.01080168
15,0.01163348
16,0.01855391
17,0.023589
18,0.02478031
19,0.04019728
20,0.01319985
21,0.02194325
24,0.01018843
27,0.02616166
28,0.02496445
29,0.01463819
31,0.01202866
32,0.02328302
33,0.01094281
34,0.02177546
35,0.01496618
36,0.01205959
37,0.01024042
38,0.01608522
39,0.02222744
41,0.01750525
44,0.01164725
46,0.0169458
51,0.02213085
52,0.01188077
53,0.01032037
5,0.02580937
9,0.01773743
11,0.03902457
12,0.03104394
13,0.01330677
14,0.0123118
15,0.03939419
16,0.03261232
17,0.02723428
19,0.05865109
20,0.01781254
21,0.07005204
22,0.03411566
23,0.02416933
24,0.02018299
25,0.0334928
26,0.02545086
27,0.01506351
29,0.01413579
30,0.01048564
31,0.0254766
33,0.01544678
34,0.02058383
35,0.01077226
38,0.02775341
39,0.01157681
40,0.01817103
41,0.01264359
48,0.01075402
49,0.01075836
50,0.01967581
51,0.01243161
53,0.01755492
60,0.01275737
6,0.01487286
9,0.01593294
11,0.01174432
14,0.01697332
15,0.03755785
16,0.01416157
17,0.01807746
18,0.02299155
20,0.01571342
21,0.0254383
22,0.01890896
24,0.01173185
25,0.01203592
27,0.02083074
28,0.02210075
29,0.01512453
30,0.01469673
33,0.0131132
39,0.01680674
40,0.01788752
41,0.01130005
42,0.01039383
50,0.01507071
52,0.01085599
55,0.01516794
3,0.01209878
5,0.03266429
6,0.01193417
8,0.02019864
9,0.01008114
12,0.01162113
14,0.01806899
15,0.01674014
17,0.03572368
19,0.01227064
20,0.01885604
21,0.03910892
22,0.01208812
24,0.01728705
26,0.02419903
30,0.01580915
38,0.01276263
39,0.01971395
42,0.0109073
48,0.0138782
50,0.01525677
51,0.0114092
52,0.01326528
63,0.01006853
2,0.01304133
3,0.01450807
4,0.01695854
5,0.01172068
6,0.0123815
7,0.01265055
8,0.0114992
9,0.02900403
12,0.01349947
13,0.02394
14,0.0214434
16,0.01620631
17,0.01701912
18,0.02961004
19,0.02972493
20,0.01165443
21,0.01589477
22,0.02555998
24,0.01426043
27,0.02603809
31,0.01275632
32,0.01472699
33,0.01712826
34,0.01868854
39,0.02114127
47,0.01057067
50,0.01431934
51,0.01237364
53,0.01158346
4,0.0157432
5,0.02084497
6,0.01046209
7,0.0270489
8,0.01132475
9,0.02164105
10,0.01574963
11,0.02297212
12,0.02032265
14,0.02328257
15,0.02890342
17,0.01233235
18,0.01526269
19,0.02048847
20,0.02912067
21,0.01454826
22,0.02263341
23,0.01725896
24,0.01358698
25,0.01784743
26,0.01273539
27,0.02075735
28,0.02312178
29,0.01567631
31,0.0103985
32,0.01911512
40,0.02377633
42,0.0120803
49,0.01747701
51,0.01347124
53,0.01330198
54,0.01022908
63,0.01121059
4,0.0157432
5,0.02084497
6,0.01046209
7,0.0270489
8,0.01132475
9,0.02164105
10,0.01574963
11,0.02297212
12,0.02032265
14,0.02328257
15,0.02890342
17,0.01233235
18,0.01526269
19,0.02048847
20,0.02912067
21,0.01454826
22,0.02263341
23,0.01725896
24,0.01358698
25,0.01784743
26,0.01273539
27,0.02075735
28,0.02312178
29,0.01567631
31,0.0103985
32,0.01911512
40,0.02377633
42,0.0120803
49,0.01747701
51,0.01347124
53,0.01330198
54,0.01022908
63,0.01121059
2,0.01070295
4,0.0122988
5,0.01329496
6,0.0314834
7,0.01474791
9,0.02208036
10,0.0142547
11,0.01432624
12,0.01756232
13,0.02038992
14,0.01689309
16,0.01041695
17,0.01216812
18,0.02724665
19,0.02978237
20,0.02496567
21,0.01449769
22,0.02298169
24,0.01603759
25,0.01182829
27,0.01618584
28,0.01666707
29,0.01247921
30,0.01733721
31,0.01424265
33,0.01223043
35,0.012178
39,0.01335994
42,0.01293639
49,0.01451668
50,0.0120097
3,0.01298959
5,0.01563114
7,0.02648054
9,0.01095149
10,0.01831816
12,0.01235363
13,0.01097219
14,0.01834002
15,0.01302799
16,0.02913671
17,0.01114744
18,0.02219687
21,0.02366954
22,0.01559224
24,0.01427356
25,0.01612006
27,0.02651058
28,0.01118584
29,0.01443037
33,0.01428847
34,0.01174213
39,0.01101138
40,0.01414297
41,0.01721357
48,0.01023153
49,0.01517161
4,0.01234388
5,0.01893977
6,0.0154003
7,0.01563653
10,0.01105076
12,0.01345197
14,0.01163608
15,0.01645152
16,0.01359297
17,0.01814176
19,0.02316006
21,0.01688946
23,0.01605588
24,0.01033636
27,0.01010346
28,0.02200243
29,0.01113326
31,0.0124047
51,0.01027122
5,0.01980038
6,0.02038007
7,0.0238294
8,0.01953595
11,0.01433065
13,0.01868369
14,0.02054414
15,0.03058673
16,0.01447337
17,0.01849167
19,0.0408498
20,0.01916191
24,0.01026588
26,0.01711732
40,0.01733446
49,0.0104448
5,0.01980038
6,0.02038007
7,0.0238294
8,0.01953595
11,0.01433065
13,0.01868369
14,0.02054414
15,0.03058673
16,0.01447337
17,0.01849167
19,0.0408498
20,0.01916191
24,0.01026588
26,0.01711732
40,0.01733446
49,0.0104448
2,0.01550028
4,0.01583509
6,0.01552384
7,0.01730421
10,0.01032531
14,0.01389875
15,0.0156534
16,0.03092162
18,0.01375982
19,0.03657913
20,0.02179081
22,0.01686266
23,0.01115077
25,0.01174794
27,0.02036228
29,0.01075298
30,0.02966715
31,0.0158708
33,0.01198195
41,0.01152852
42,0.01195154
5,0.02031619
12,0.01073357
14,0.02107414
15,0.02149663
17,0.0170548
18,0.02324741
25,0.01795512
28,0.01145948
34,0.01064443
4,0.02222492
5,0.01640398
11,0.01928349
15,0.02192722
16,0.01130768
17,0.01469136
19,0.02049352
20,0.02268031
22,0.01248351
28,0.01585867
32,0.01170814
39,0.01012799
3,0.01330394
8,0.01889866
9,0.01631264
10,0.0115611
11,0.01168589
15,0.01698499
16,0.01730965
17,0.01265097
18,0.03608118
21,0.02779878
22,0.02714322
25,0.01402828
27,0.01873534
28,0.01086591
33,0.01520389
35,0.01221898
41,0.01079632
4,0.01819037
5,0.01249845
11,0.01298462
15,0.01040277
17,0.02089336
19,0.0117867
20,0.01470822
21,0.02464722
24,0.01265376
25,0.01085028
31,0.01088978
4,0.01529752
6,0.02335609
14,0.02131509
15,0.01743701
17,0.01835109
22,0.01915006
26,0.01577693
27,0.01542178
28,0.01916171
29,0.01067943
51,0.01547137
5,0.01471798
10,0.01411233
13,0.01087785
16,0.02353408
18,0.01691984
21,0.01091484
22,0.0193645
27,0.01821418
29,0.01727012
30,0.01404618
31,0.01849449
40,0.01000146
45,0.01055278
5,0.02023488
10,0.0196066
11,0.01275972
14,0.01430006
19,0.01997411
21,0.01504959
31,0.01153103
32,0.0120706
33,0.01091723
39,0.01073411
5,0.01527173
6,0.02006202
7,0.01841643
11,0.01942179
14,0.01115457
15,0.01468009
16,0.01260778
17,0.01484027
18,0.01726427
19,0.01177428
