frequency,quantity
0,0.01956636
1,0.02237465
2,0.05125749
4,0.02102656
5,0.06391055
6,0.02569256
7,0.1001049
8,0.02769839
9,0.09136561
10,0.0404285
11,0.01644741
12,0.06864087
13,0.02239208
14,0.077316
16,0.0108472
0,0.01548655
1,0.01718058
2,0.04051741
3,0.0274392
4,0.03592878
5,0.04736238
7,0.06807877
8,0.024064
9,0.08899327
10,0.04515813
11,0.02841229
12,0.06256689
13,0.02018215
14,0.0556511
15,0.01154512
2,0.03295858
3,0.02855917
4,0.03280697
5,0.05177322
6,0.01448874
7,0.07144901
8,0.01858313
9,0.08355121
10,0.05543731
11,0.04732468
12,0.04656703
14,0.06395607
0,0.01958996
1,0.02264496
2,0.05201947
4,0.02128165
5,0.06043324
6,0.02258015
7,0.09918596
8,0.02924178
9,0.09740672
10,0.03333309
11,0.02079452
12,0.06793857
13,0.02394603
14,0.07444526
16,0.01300997
0,0.01509384
1,0.01689978
2,0.04285083
3,0.02731638
4,0.03656878
5,0.04667433
7,0.06728672
8,0.02054284
9,0.08646403
10,0.0472949
11,0.03086085
12,0.05817656
13,0.01572473
14,0.05079813
2,0.03375279
3,0.02961027
4,0.03276898
5,0.05168969
6,0.01455187
7,0.0712685
8,0.0202933
9,0.08414418
10,0.05536801
11,0.04514683
12,0.04693657
14,0.06117419
0,0.01426007
1,0.01604694
2,0.04149848
3,0.02684112
4,0.03618756
5,0.04723668
7,0.06881703
8,0.0220016
9,0.08696549
10,0.04439726
11,0.03381091
12,0.06583074
13,0.01622113
14,0.05624406
2,0.03314529
3,0.02937736
4,0.03482947
5,0.0508405
6,0.0161057
7,0.07174515
8,0.01422693
9,0.08853455
10,0.05112342
11,0.05062737
12,0.05001625
13,0.01212343
14,0.06737999
0,0.01858793
1,0.02172208
2,0.05057655
4,0.02337511
5,0.05917613
6,0.02096278
7,0.09785625
8,0.02944393
9,0.1102837
10,0.02214485
11,0.02703168
12,0.05749379
13,0.01513484
14,0.0779942
15,0.01461427
16,0.01651356
0,0.0132948
1,0.0150646
2,0.04017036
3,0.02662728
4,0.03773566
5,0.04981321
6,0.0123887
7,0.06759141
8,0.01713938
9,0.08818769
10,0.04403799
11,0.03953718
12,0.05929336
13,0.02247918
14,0.05233657
2,0.03355505
3,0.02985078
4,0.03535297
5,0.05437178
6,0.01468081
7,0.07161187
8,0.01733699
9,0.08262692
10,0.05137943
11,0.04531866
12,0.04882477
14,0.06047472
0,0.01189743
1,0.01476856
2,0.04516982
3,0.01094939
4,0.01817452
5,0.06606295
6,0.02568788
7,0.09734108
8,0.03276175
9,0.1064453
10,0.02076637
11,0.02328422
12,0.06243072
13,0.01693854
14,0.07911833
15,0.01276238
16,0.01664024
2,0.03701039
3,0.02773558
4,0.03308274
5,0.05579753
6,0.01741039
7,0.06705796
8,0.01838748
9,0.08789126
10,0.04706335
11,0.04448215
12,0.05532617
13,0.01233626
14,0.05875396
16,0.01055962
0,0.01033568
1,0.01325098
2,0.04447032
3,0.01325681
4,0.01484125
5,0.06755448
6,0.02802105
7,0.0982873
8,0.0366703
9,0.1046783
10,0.02221336
11,0.02232744
12,0.05841697
13,0.0187132
14,0.077682
15,0.01340594
16,0.0140603
2,0.03450045
3,0.02769188
4,0.03196688
5,0.05505804
6,0.01875077
7,0.06652408
8,0.0195277
9,0.08999185
10,0.04468629
11,0.04382489
12,0.05433025
13,0.01280435
14,0.06307381
2,0.03436751
3,0.02729803
4,0.03703188
5,0.05014447
6,0.01409275
7,0.07054301
8,0.015798
9,0.08989789
10,0.04567387
11,0.04727812
12,0.04836712
13,0.01401857
14,0.06572228
2,0.03436751
3,0.02729803
4,0.03703188
5,0.05014447
6,0.01409275
7,0.07054301
8,0.015798
9,0.08989789
10,0.04567387
11,0.04727812
12,0.04836712
13,0.01401857
14,0.06572228
2,0.03817065
3,0.02658127
4,0.03093059
5,0.05733416
6,0.01881429
7,0.07074469
8,0.02102101
9,0.08278175
10,0.05201511
11,0.04349491
12,0.05122612
13,0.01299029
14,0.06406377
0,0.0111606
1,0.01243628
2,0.03657517
3,0.03333935
4,0.03747632
5,0.04776196
7,0.08329833
8,0.01942369
9,0.07176494
10,0.05591272
11,0.03158228
12,0.06089721
14,0.05628644
15,0.01266282
16,0.01008791
0,0.01021935
1,0.01310862
2,0.0427626
3,0.01634555
4,0.01056024
5,0.06956255
6,0.02831253
7,0.09952074
8,0.03088184
9,0.08363693
10,0.03742552
12,0.07126312
13,0.02239284
14,0.0693364
2,0.036398
3,0.02692526
4,0.02978711
5,0.05354339
6,0.01659851
7,0.06639023
8,0.02102075
9,0.08026457
10,0.04517784
11,0.04216716
12,0.05500259
14,0.05777159
0,0.01564639
1,0.01829466
2,0.04742111
4,0.0222099
5,0.05594631
6,0.01976938
7,0.08824262
8,0.0288004
9,0.1019055
10,0.01719557
11,0.02554707
12,0.06105985
13,0.01993841
14,0.07312304
15,0.01462635
16,0.01629826
2,0.03337475
3,0.02400073
4,0.03203287
5,0.05035196
6,0.01979637
7,0.0601047
8,0.01622772
9,0.08524595
10,0.04129459
11,0.0451169
12,0.04859537
13,0.02312591
14,0.05896186
2,0.03354971
3,0.02471637
4,0.03519637
5,0.04561334
6,0.01197341
7,0.06696293
8,0.01355768
9,0.08585392
10,0.03420796
11,0.04274387
12,0.05191104
13,0.01678111
14,0.06715148
15,0.01378796
17,0.0101686
0,0.01070846
1,0.01224914
2,0.03809671
3,0.02343994
4,0.0354949
5,0.04306477
6,0.01137939
7,0.06159009
9,0.08537371
10,0.03051098
11,0.03739789
12,0.05547139
13,0.03057434
14,0.05230517
2,0.03087561
3,0.02460251
4,0.03513289
5,0.04687552
6,0.01925879
7,0.05833142
9,0.08387976
10,0.03416685
11,0.05022548
12,0.04008304
13,0.02126155
14,0.05713483
1,0.01246461
2,0.04086884
4,0.02034293
5,0.05651584
6,0.02137918
7,0.08620498
8,0.03372825
9,0.1070361
11,0.03999255
12,0.04118033
14,0.06825023
15,0.01493447
16,0.01642273
0,0.01066991
1,0.01164345
2,0.0332326
3,0.02818934
4,0.03902932
5,0.041949
6,0.01177582
7,0.06504642
8,0.0134967
9,0.08350865
10,0.03241728
11,0.04379536
12,0.04394903
13,0.01398458
14,0.06154011
1,0.01092872
2,0.04130019
4,0.02289931
5,0.04935116
6,0.01073291
7,0.07352985
8,0.02060973
9,0.08597589
10,0.02147242
11,0.0232063
12,0.05723992
13,0.02441453
14,0.06312213
15,0.01689955
16,0.0141007
17,0.01135877
2,0.03159162
3,0.02505756
4,0.03319205
5,0.04529671
6,0.0183061
7,0.05383889
9,0.07873069
10,0.03120169
11,0.04781273
12,0.03835934
13,0.02047567
14,0.05239921
0,0.01545378
1,0.01806255
2,0.04589578
4,0.02681371
5,0.04468276
6,0.01293754
7,0.07709725
8,0.02846662
9,0.1062336
11,0.04637913
12,0.02698226
14,0.06347575
15,0.01575349
16,0.01791965
2,0.0304629
3,0.02162842
4,0.03337991
5,0.04280589
6,0.02083501
7,0.05235631
9,0.08482889
10,0.02222656
11,0.04786072
12,0.03758436
13,0.03189322
14,0.04851699
2,0.03142136
3,0.02421688
4,0.03809685
5,0.0379792
6,0.01940103
7,0.05312446
8,0.01085533
9,0.08716717
10,0.02062936
11,0.04991684
12,0.02737144
13,0.02525898
14,0.05635911
15,0.01632977
16,0.01368108
2,0.03215564
3,0.0230209
4,0.03332677
5,0.04477274
6,0.02035514
7,0.05315825
9,0.07974859
10,0.02902815
11,0.0491117
12,0.03490168
13,0.02568478
14,0.05126112
0,0.01963791
1,0.02226746
2,0.0497979
4,0.0318869
5,0.0431287
6,0.0137342
7,0.07203274
8,0.02617992
9,0.1015478
11,0.04333913
12,0.03399249
13,0.01181813
14,0.06502949
15,0.01762542
16,0.01651727
18,0.01008949
2,0.03110334
3,0.02297893
4,0.03191224
5,0.04767298
6,0.01974231
7,0.05543654
8,0.01318057
9,0.08007851
10,0.03167608
11,0.04524187
12,0.04553556
13,0.02587883
14,0.05669949
2,0.03110334
3,0.02297893
4,0.03191224
5,0.04767298
6,0.01974231
7,0.05543654
8,0.01318057
9,0.08007851
10,0.03167608
11,0.04524187
12,0.04553556
13,0.02587883
14,0.05669949
1,0.01144376
2,0.03922883
3,0.01241987
4,0.02210547
5,0.05357299
6,0.01486807
7,0.07837857
8,0.0187636
9,0.07991594
10,0.03066642
11,0.02326691
12,0.0630856
13,0.01872767
14,0.07762289
15,0.01479777
16,0.01252499
17,0.01013849
19,0.01159222
2,0.03217602
3,0.0265633
4,0.02956856
5,0.04788309
6,0.01298999
7,0.06121265
8,0.01546251
9,0.06855543
10,0.04633164
11,0.04185018
12,0.04589186
13,0.01000999
14,0.05927319
0,0.01191998
1,0.01498803
2,0.04366824
4,0.01984802
5,0.0516548
6,0.01554771
7,0.07952473
8,0.02284111
9,0.08429106
10,0.02338079
11,0.02440257
12,0.05758794
13,0.01551765
14,0.07537556
15,0.01431389
16,0.01344389
19,0.01013675
0,0.01364125
1,0.01497774
2,0.0373225
3,0.0256126
4,0.03640013
5,0.03903312
6,0.01209205
7,0.05532338
8,0.01021367
9,0.07807861
10,0.0310027
11,0.03743045
12,0.04991851
13,0.02209039
14,0.05607738
2,0.03019712
3,0.02484447
4,0.0319786
5,0.04573735
6,0.01609724
7,0.05613475
8,0.01273481
9,0.0743622
10,0.03830336
11,0.04728491
12,0.04223898
13,0.01649915
14,0.05871745
1,0.01221271
2,0.03986072
4,0.0170236
5,0.05786599
6,0.02305268
7,0.08422829
8,0.03053093
9,0.09292318
11,0.03159782
12,0.04983963
13,0.01138105
14,0.07198339
15,0.01433389
16,0.0143713
2,0.03331364
3,0.0238756
4,0.02972357
5,0.05044111
6,0.01725608
7,0.05522232
8,0.01776885
9,0.07008736
10,0.03650877
11,0.04170706
12,0.04909013
13,0.01760273
14,0.05129384
0,0.01104859
1,0.01396152
2,0.04141272
3,0.01343978
4,0.01179889
5,0.06279568
6,0.02690873
7,0.08989218
8,0.02794728
9,0.07772085
10,0.02850661
11,0.01429525
12,0.06449818
13,0.02508892
14,0.07421107
16,0.01048673
2,0.0354241
3,0.02519063
4,0.02907679
5,0.04800644
6,0.01419876
7,0.06002829
8,0.01673495
9,0.06731988
10,0.04097072
11,0.03597731
12,0.05235563
13,0.01339051
14,0.05243341
2,0.03108502
3,0.02768324
4,0.03109554
5,0.04633692
6,0.01188903
7,0.06318264
8,0.01404045
9,0.06358194
10,0.04477151
11,0.03957529
12,0.05063353
14,0.05564937
1,0.01214741
2,0.03877629
3,0.01128909
4,0.01338584
5,0.05810016
6,0.02336454
7,0.08602837
8,0.0287279
9,0.08196992
10,0.01854257
11,0.01958733
12,0.05854062
13,0.01615627
14,0.07100822
15,0.01062997
16,0.01226336
2,0.03100148
3,0.02499711
4,0.03040847
5,0.0448506
6,0.01393306
7,0.05882277
8,0.0114577
9,0.06498005
10,0.03858628
11,0.0409348
12,0.04618464
13,0.01261273
14,0.05764516
2,0.03100148
3,0.02499711
4,0.03040847
5,0.0448506
6,0.01393306
7,0.05882277
8,0.0114577
9,0.06498005
10,0.03858628
11,0.0409348
12,0.04618464
13,0.01261273
14,0.05764516
2,0.03239126
3,0.02436337
4,0.02798064
5,0.04743646
6,0.01625977
7,0.05555578
8,0.01370852
9,0.06643865
10,0.03504505
11,0.03628355
12,0.0473462
13,0.01472934
14,0.05193891
2,0.03149113
3,0.02542263
4,0.03212559
5,0.04145834
7,0.06027224
8,0.0134384
9,0.06577912
10,0.03754203
11,0.03785661
12,0.04546167
13,0.01261022
14,0.05267996
0,0.01591645
1,0.01849856
2,0.04536569
4,0.01940468
5,0.05327385
6,0.0191105
7,0.0778065
8,0.02460173
9,0.0767612
10,0.01897211
11,0.01671173
12,0.05610339
13,0.01768726
14,0.06193274
15,0.01041809
16,0.01083192
2,0.03161638
3,0.02819534
4,0.03084001
5,0.04248838
7,0.06740718
8,0.01473532
9,0.05538802
10,0.04463344
11,0.02919679
12,0.05042254
14,0.04518515
1,0.01245765
2,0.0392774
3,0.01496755
5,0.06141707
6,0.02542105
7,0.08786957
8,0.02285447
9,0.06878138
10,0.02902833
12,0.06445733
13,0.02098261
14,0.05479392
1,0.01245765
2,0.0392774
3,0.01496755
5,0.06141707
6,0.02542105
7,0.08786957
8,0.02285447
9,0.06878138
10,0.02902833
12,0.06445733
13,0.02098261
14,0.05479392
2,0.03370889
3,0.02403441
4,0.02553253
5,0.04773196
6,0.01189347
7,0.05857923
8,0.01932741
9,0.05890287
10,0.03976278
11,0.02993848
12,0.04830154
14,0.04079839
2,0.03024795
3,0.02690201
4,0.02865542
5,0.04430124
6,0.01075525
7,0.05963512
8,0.01499204
9,0.05823185
10,0.04245705
11,0.03384688
12,0.04448516
14,0.04668524
2,0.03419928
3,0.02317641
4,0.02952717
5,0.04356641
6,0.0142989
7,0.05653428
8,0.01140898
9,0.06728313
10,0.03378826
11,0.03832561
12,0.04675186
13,0.01931981
14,0.04549254
2,0.03143148
3,0.02514937
4,0.03010799
5,0.04527824
6,0.01421127
7,0.05777376
8,0.01197852
9,0.06440701
10,0.03818978
11,0.04124595
12,0.04158844
13,0.01195444
14,0.04697986
0,0.01105913
1,0.01384904
2,0.04174892
4,0.01659846
5,0.05540933
6,0.0208964
7,0.08072204
8,0.02815762
9,0.08436262
10,0.01175447
11,0.02384518
12,0.04954448
13,0.01168249
14,0.05827695
15,0.01181134
16,0.01232564
2,0.03319192
3,0.0242296
4,0.03138185
5,0.04753831
6,0.01788831
7,0.0533425
8,0.01214659
9,0.07068881
10,0.03383695
11,0.04080247
12,0.04283985
13,0.01763634
14,0.04317364
1,0.01079839
2,0.03352416
3,0.02810153
4,0.03453824
5,0.04166366
7,0.06171333
8,0.01333277
9,0.06666542
10,0.03619114
11,0.03448874
12,0.04503027
13,0.01325333
14,0.04303903
0,0.01563733
1,0.01838109
2,0.04628957
4,0.01677361
5,0.05830982
6,0.0211079
7,0.07889446
8,0.02490217
9,0.07263467
10,0.02583689
12,0.0607975
13,0.01819288
14,0.05273785
1,0.01035612
2,0.03259761
3,0.0277765
4,0.03170938
5,0.04230026
7,0.06523006
8,0.01356725
9,0.05751673
10,0.04160973
11,0.03111426
12,0.04915111
14,0.04125315
1,0.01248369
2,0.04002253
3,0.01403133
5,0.06339567
6,0.02593291
7,0.08485878
8,0.02150422
9,0.06178229
10,0.0306372
12,0.06357813
13,0.02064668
14,0.05037465
2,0.03424919
3,0.02511247
4,0.02563339
5,0.04970654
6,0.01232758
7,0.05862363
8,0.01961883
9,0.05634196
10,0.04239152
11,0.02820455
12,0.04780595
14,0.03915411
2,0.03036654
3,0.02793673
4,0.02972727
5,0.04497966
6,0.01037299
7,0.06041411
8,0.01604428
9,0.05761193
10,0.04183338
11,0.03332353
12,0.04302621
14,0.04128309
0,0.01394155
1,0.01657768
2,0.04450163
4,0.01454096
5,0.05616807
6,0.02079755
7,0.08158676
8,0.02331505
9,0.06926562
10,0.02521817
12,0.05775622
13,0.01839558
14,0.05791675
0,0.01119315
1,0.01272023
2,0.03805314
3,0.02485612
4,0.03073418
5,0.04376074
7,0.05624357
8,0.01425475
9,0.06228738
10,0.03625585
11,0.02943421
12,0.04779765
13,0.01345881
14,0.03844763
0,0.01119315
1,0.01272023
2,0.03805314
3,0.02485612
4,0.03073418
5,0.04376074
7,0.05624357
8,0.01425475
9,0.06228738
10,0.03625585
11,0.02943421
12,0.04779765
13,0.01345881
14,0.03844763
0,0.01680722
1,0.01953772
2,0.04745918
4,0.01690053
5,0.05441442
6,0.01984009
7,0.08060218
8,0.02281711
9,0.07138792
10,0.0229156
11,0.0153559
12,0.05508195
13,0.01888656
14,0.05508721
0,0.0130709
1,0.0147427
2,0.03866349
3,0.02636505
4,0.03006948
5,0.04523172
7,0.05652212
8,0.0200521
9,0.0595491
10,0.0388374
11,0.02537728
12,0.05113607
14,0.03663495
2,0.03401525
3,0.02788962
4,0.02953742
5,0.04880239
6,0.0104288
7,0.05957142
8,0.01740535
9,0.05675458
10,0.04366834
11,0.03463066
12,0.04160646
14,0.04200327
1,0.01293844
2,0.0427392
3,0.01448868
4,0.01672359
5,0.05669319
6,0.01574718
7,0.07449387
8,0.01286145
9,0.05772813
10,0.03811901
11,0.01132429
12,0.06154536
13,0.02054795
14,0.05391821
0,0.01034716
1,0.01279774
2,0.03925026
3,0.02667766
4,0.02377102
5,0.05455071
7,0.05700961
8,0.02588583
9,0.04802039
10,0.04597059
11,0.01808482
12,0.0383707
14,0.02736117
15,0.0104054
0,0.01034716
1,0.01279774
2,0.03925026
3,0.02667766
4,0.02377102
5,0.05455071
7,0.05700961
8,0.02588583
9,0.04802039
10,0.04597059
11,0.01808482
12,0.0383707
14,0.02736117
15,0.0104054
0,0.01601517
1,0.0187919
2,0.04474709
4,0.01503889
5,0.04258402
6,0.01409423
7,0.0599081
8,0.0190942
9,0.05793228
10,0.01545684
12,0.03341832
13,0.01110622
14,0.03608756
2,0.02634458
3,0.01753297
4,0.02345538
5,0.01774654
7,0.01912858
9,0.04300976
11,0.01927446
13,0.01239223
14,0.01069024
2,0.02146214
3,0.01751392
5,0.01485308
7,0.0123559
10,0.01311949
