26,0.01020627
29,0.01154421
57,0.01031433
69,0.01003512
26,0.01020627
29,0.01154421
57,0.01031433
69,0.01003512
2,0.0130265
21,0.01079674
23,0.01019415
28,0.0185424
29,0.01167916
30,0.02008951
31,0.01439483
58,0.0100273
63,0.01344449
64,0.01027808
66,0.01084925
17,0.01097554
20,0.01638388
21,0.02882958
22,0.02163243
23,0.01029873
24,0.0147765
25,0.02750355
26,0.01758795
27,0.01514829
28,0.01830062
29,0.01803283
34,0.01228602
52,0.01490595
53,0.01515917
54,0.0117048
57,0.01284962
58,0.01245319
63,0.01685125
64,0.01937454
68,0.01304397
2,0.01651641
18,0.01057867
21,0.01543433
22,0.01430146
26,0.02227657
27,0.01074401
28,0.02161327
29,0.02284428
32,0.01622007
34,0.01700621
39,0.01041394
52,0.01797836
53,0.01342803
54,0.01611466
55,0.0292212
56,0.01756014
60,0.01202465
63,0.01947666
65,0.01870567
66,0.01461981
67,0.0180382
72,0.01138944
3,0.01073849
18,0.0108187
21,0.01272164
24,0.01273799
25,0.02428519
26,0.01008236
28,0.02077947
29,0.02075538
30,0.01161211
33,0.0136809
36,0.01001795
41,0.01215409
50,0.01000589
53,0.01769238
54,0.01087419
60,0.01209393
64,0.02822325
65,0.01937827
66,0.01325617
20,0.01806182
22,0.01384164
23,0.01200727
25,0.0118009
26,0.02559952
27,0.01616992
28,0.01408323
29,0.01688585
30,0.01078886
33,0.01030004
35,0.01050379
52,0.01027777
53,0.01354814
55,0.0205744
56,0.01782084
62,0.01156324
63,0.01814249
64,0.01567021
65,0.01375312
69,0.01407348
21,0.0103552
22,0.01176614
25,0.01027098
28,0.02717178
29,0.03048363
30,0.02245862
31,0.0179869
35,0.01180232
52,0.02197371
53,0.01530499
57,0.01742716
62,0.010561
63,0.01825435
64,0.01580646
65,0.01100194
67,0.01552771
20,0.01027796
21,0.01108588
26,0.01589669
27,0.02020398
29,0.01389581
30,0.01258754
31,0.02265911
32,0.0107603
33,0.01004965
52,0.01180987
53,0.02561568
67,0.01060807
25,0.01228095
27,0.03973097
28,0.02527528
29,0.02026948
30,0.01445704
34,0.01602623
35,0.01581286
52,0.01051703
53,0.01700844
54,0.01043796
56,0.01201398
62,0.01009351
63,0.02288411
64,0.01025066
65,0.0105886
19,0.01341568
20,0.01004145
21,0.01306865
26,0.01984918
29,0.01388611
31,0.01014509
32,0.01199473
33,0.01246294
41,0.01156223
53,0.02085843
54,0.01270183
63,0.01623987
64,0.01903355
65,0.01140833
67,0.01751927
70,0.01096283
20,0.02002032
22,0.01501143
25,0.01099984
28,0.01928319
29,0.0133254
30,0.01196969
32,0.01156544
54,0.01265191
63,0.01699545
65,0.01457099
20,0.02002032
22,0.01501143
25,0.01099984
28,0.01928319
29,0.0133254
30,0.01196969
32,0.01156544
54,0.01265191
63,0.01699545
65,0.01457099
20,0.01095833
25,0.01375124
27,0.01288406
28,0.01075968
29,0.02125936
30,0.01195297
34,0.01650279
55,0.01065137
63,0.01365545
64,0.01385001
65,0.01822989
67,0.01162036
20,0.01095833
25,0.01375124
27,0.01288406
28,0.01075968
29,0.02125936
30,0.01195297
34,0.01650279
55,0.01065137
63,0.01365545
64,0.01385001
65,0.01822989
67,0.01162036
25,0.01007524
26,0.01253983
27,0.01842722
28,0.02490209
30,0.0134238
32,0.01430617
55,0.0140048
63,0.01067807
19,0.01176293
26,0.01075965
27,0.01504161
28,0.01803828
29,0.01472067
32,0.01302741
53,0.01917727
62,0.01046796
63,0.01646135
65,0.01608181
67,0.02037047
25,0.01277531
28,0.01097222
29,0.01370767
30,0.01096449
31,0.01127974
32,0.01181987
53,0.01345784
54,0.0136929
60,0.01253776
68,0.01023705
25,0.01277531
28,0.01097222
29,0.01370767
30,0.01096449
31,0.01127974
32,0.01181987
53,0.01345784
54,0.0136929
60,0.01253776
68,0.01023705
28,0.01712898
31,0.01580087
33,0.01322022
64,0.01381885
66,0.01364988
68,0.01020032
70,0.01140844
28,0.01712898
31,0.01580087
33,0.01322022
64,0.01381885
66,0.01364988
68,0.01020032
70,0.01140844
28,0.01712898
31,0.01580087
33,0.01322022
64,0.01381885
66,0.01364988
68,0.01020032
70,0.01140844
26,0.01036901
27,0.02091687
28,0.01451617
29,0.0105803
30,0.01475364
32,0.01036674
53,0.01045059
54,0.01035356
63,0.01332433
65,0.01104737
20,0.0131052
21,0.01551697
26,0.01609936
27,0.02444657
28,0.01676543
29,0.01350032
30,0.01148272
31,0.01112369
32,0.01247263
34,0.01518624
35,0.01290821
51,0.01518688
64,0.01571803
66,0.01359298
72,0.01110265
26,0.01118165
27,0.0143078
28,0.01810203
30,0.01942021
31,0.02856719
34,0.01013574
53,0.01025671
26,0.01512316
28,0.01788633
29,0.01544257
31,0.01130895
33,0.01325573
52,0.0111366
54,0.01048568
65,0.01095512
26,0.01512316
28,0.01788633
29,0.01544257
31,0.01130895
33,0.01325573
52,0.0111366
54,0.01048568
65,0.01095512
26,0.0128947
27,0.01858049
28,0.01403925
30,0.01057407
31,0.01324302
32,0.01582196
63,0.02022971
64,0.01492997
19,0.01345524
21,0.0123304
25,0.01359185
26,0.01505012
29,0.01619336
30,0.01982797
31,0.01362894
32,0.01571255
33,0.01836075
52,0.01520739
53,0.01187992
63,0.01259244
