frequency,quantity
15,0.01889889
2,0.0367489
3,0.0248419
5,0.0722551
6,0.02253637
7,0.07539556
8,0.01895284
9,0.02507338
10,0.05628104
11,0.01449202
12,0.0359748
14,0.01309726
15,0.02431717
16,0.01167342
17,0.0135856
0,0.01387074
1,0.01620031
2,0.04063068
3,0.02650206
4,0.0183363
5,0.05860793
7,0.06576266
8,0.03752083
9,0.03202049
10,0.04434117
12,0.02832657
13,0.01515414
14,0.01987519
15,0.01501517
1,0.01053222
2,0.03463469
3,0.03311612
4,0.02152347
5,0.05512586
7,0.06122068
8,0.0386055
9,0.03415079
10,0.04512725
12,0.03042993
13,0.01145144
14,0.01649368
15,0.01681494
2,0.02838798
3,0.0357037
4,0.02382065
5,0.0509581
6,0.01335544
7,0.06337549
8,0.03723682
9,0.02912252
10,0.05219968
12,0.02570458
13,0.01200658
14,0.01443982
15,0.01983989
0,0.01091657
1,0.01233334
2,0.03172975
3,0.03515926
4,0.02294145
5,0.0472462
6,0.02022123
7,0.06891438
8,0.0403509
9,0.01542189
10,0.05554536
12,0.02646774
13,0.01690353
15,0.02496649
1,0.01151792
2,0.03278643
3,0.02557706
5,0.06911124
6,0.01289977
7,0.05982885
8,0.05623821
9,0.01861884
10,0.07119676
11,0.01801551
12,0.03109623
13,0.02526263
14,0.01255338
15,0.02784589
16,0.01043078
0,0.01526285
1,0.01768159
2,0.0378235
3,0.01957977
5,0.07438828
6,0.02167189
7,0.06836889
8,0.04147016
10,0.07227211
11,0.02256109
12,0.04072208
13,0.01241369
15,0.02088649
0,0.01563196
1,0.01819428
2,0.03967529
3,0.01790272
5,0.07336301
6,0.02282842
7,0.07380299
8,0.03016725
10,0.07058758
11,0.0218214
12,0.04484214
14,0.01140667
15,0.01835203
0,0.01563196
1,0.01819428
2,0.03967529
3,0.01790272
5,0.07336301
6,0.02282842
7,0.07380299
8,0.03016725
10,0.07058758
11,0.0218214
12,0.04484214
14,0.01140667
15,0.01835203
2,0.03124169
3,0.03155687
4,0.01205526
5,0.08192785
6,0.02938184
7,0.07546478
8,0.0325486
10,0.06205377
11,0.01856997
12,0.03177583
13,0.01481566
15,0.02321314
2,0.03260803
3,0.02841244
5,0.07726885
6,0.02532862
7,0.07092091
8,0.0318353
9,0.0147013
10,0.06089752
11,0.01638358
12,0.02878139
13,0.01525076
15,0.02328827
16,0.01063532
0,0.01327226
1,0.01565428
2,0.03707513
3,0.02476548
4,0.01488435
5,0.05802647
6,0.01128879
7,0.06064335
8,0.0391408
9,0.03295128
10,0.04703367
12,0.02562971
13,0.01528639
14,0.01818786
15,0.01569871
0,0.01363398
1,0.0159195
2,0.03752077
3,0.02580946
4,0.01407387
5,0.06092056
6,0.01220556
7,0.06197973
8,0.04543635
9,0.03099786
10,0.04776796
12,0.03030605
13,0.01357207
14,0.01357263
15,0.01828335
2,0.02603318
3,0.03719448
4,0.02165172
5,0.05375421
6,0.02169583
7,0.06710196
8,0.04989654
9,0.02182585
10,0.04692471
12,0.02637543
13,0.02391349
15,0.0150017
2,0.02603318
3,0.03719448
4,0.02165172
5,0.05375421
6,0.02169583
7,0.06710196
8,0.04989654
9,0.02182585
10,0.04692471
12,0.02637543
13,0.02391349
15,0.0150017
2,0.02923914
3,0.03460363
4,0.02271662
5,0.05365739
6,0.01555168
7,0.06877401
8,0.04258152
9,0.0231305
10,0.05108338
12,0.02723927
13,0.01709152
14,0.01424787
15,0.02034457
0,0.01189027
1,0.01328474
2,0.0323364
3,0.03325992
4,0.02513109
5,0.04945837
6,0.01655367
7,0.07265767
8,0.03394026
9,0.01998648
10,0.05668867
12,0.02615792
15,0.02564453
0,0.01450979
1,0.01738287
2,0.03952233
3,0.01903176
5,0.07008861
6,0.01859948
7,0.07021342
8,0.03096206
10,0.07093963
11,0.0230769
12,0.04230242
14,0.01158288
15,0.01953461
1,0.01219094
2,0.03542498
3,0.02222358
5,0.07589346
6,0.02910985
7,0.0817258
8,0.01352081
9,0.02472921
10,0.0506049
11,0.01307204
12,0.03543061
14,0.01429286
15,0.01825872
0,0.01164065
1,0.01383972
2,0.03657535
3,0.0249572
4,0.01987308
5,0.05716029
6,0.01061353
7,0.06345852
8,0.02424252
9,0.04042181
10,0.04168313
11,0.01384888
12,0.02668825
14,0.02335816
2,0.03399605
3,0.02979846
4,0.02365035
5,0.05503405
7,0.06218508
8,0.02756139
9,0.04457821
10,0.03757024
12,0.02620037
14,0.02077896
15,0.01021809
2,0.03022579
3,0.03580813
4,0.02516415
5,0.05291102
6,0.01153358
7,0.06748824
8,0.03518075
9,0.03073867
10,0.04396759
12,0.02660909
13,0.01012647
14,0.01411248
15,0.0158103
2,0.03263187
3,0.03152302
4,0.01912081
5,0.05558789
7,0.06620136
8,0.03369895
9,0.02002221
10,0.05475078
11,0.01465969
12,0.03044997
13,0.01291242
15,0.02262797
16,0.01191104
2,0.03263187
3,0.03152302
4,0.01912081
5,0.05558789
7,0.06620136
8,0.03369895
9,0.02002221
10,0.05475078
11,0.01465969
12,0.03044997
13,0.01291242
15,0.02262797
16,0.01191104
0,0.01190703
1,0.01481341
2,0.03687366
3,0.02446655
5,0.07540387
6,0.02211893
7,0.06831483
8,0.03985348
10,0.06916318
11,0.02223722
12,0.0365055
15,0.01724094
2,0.02573538
3,0.03171426
4,0.01369775
5,0.08227988
6,0.02926765
7,0.07588546
8,0.0385979
10,0.06124988
11,0.01483905
12,0.03098147
13,0.010645
15,0.01822164
1,0.01027883
2,0.02875798
3,0.02875102
4,0.01068653
5,0.08085737
6,0.02814515
7,0.07488708
8,0.03775693
9,0.01073101
10,0.05665036
11,0.01122357
12,0.02830086
13,0.01544295
15,0.01743238
1,0.010027
2,0.02960907
3,0.02712796
5,0.07753614
6,0.02703204
7,0.07232397
8,0.03571976
9,0.01309863
10,0.05334447
11,0.01022312
12,0.02465812
13,0.01630862
14,0.0100694
15,0.01496353
1,0.01064438
2,0.0309803
3,0.0233592
5,0.06136196
6,0.01197123
7,0.06067249
8,0.04244132
9,0.02880367
10,0.04552905
12,0.02042163
13,0.01617381
14,0.01475713
0,0.01463434
1,0.01671771
2,0.03620959
3,0.02320191
4,0.01285383
5,0.05638389
6,0.01367632
7,0.06468485
8,0.03937651
9,0.03242361
10,0.0452632
12,0.0274755
13,0.01348415
14,0.01279623
1,0.01105202
2,0.03172429
3,0.02784222
4,0.01534363
5,0.05209747
7,0.05965242
8,0.04496725
9,0.03122909
10,0.04452939
12,0.02919472
13,0.01005787
15,0.01035598
2,0.02643694
3,0.03184274
4,0.02202188
5,0.04780926
7,0.06450579
8,0.0335847
9,0.03354366
10,0.045039
12,0.02548847
2,0.02943978
3,0.03273924
4,0.02056364
5,0.04644421
6,0.01506961
7,0.06475045
8,0.03861473
9,0.02040353
10,0.04692837
12,0.02515947
13,0.01384901
15,0.01526876
1,0.01078312
2,0.03035272
3,0.03170878
4,0.01921235
5,0.04548155
6,0.01510547
7,0.06562396
8,0.03955063
9,0.02114578
10,0.0476313
12,0.02193743
13,0.01757087
15,0.01673144
1,0.01114677
2,0.03320586
3,0.02470218
5,0.06371889
6,0.01353554
7,0.05793911
8,0.05023528
9,0.01735195
10,0.06171269
11,0.01325135
12,0.02751887
13,0.01909303
15,0.01665939
0,0.01608704
1,0.0186201
2,0.03830581
3,0.02170777
5,0.07003538
6,0.01852786
7,0.06475049
8,0.04627181
9,0.01474378
10,0.06657235
11,0.01713033
12,0.03075464
13,0.01172411
0,0.01608704
1,0.0186201
2,0.03830581
3,0.02170777
5,0.07003538
6,0.01852786
7,0.06475049
8,0.04627181
9,0.01474378
10,0.06657235
11,0.01713033
12,0.03075464
13,0.01172411
2,0.02999038
3,0.03110619
4,0.01222401
5,0.07706971
6,0.02404763
7,0.06647586
8,0.04247595
9,0.01151769
10,0.06448294
11,0.01595337
12,0.03050436
13,0.01109675
15,0.01305551
2,0.0291751
3,0.03059337
4,0.01172206
5,0.07630056
6,0.02766979
7,0.07119727
8,0.03191274
10,0.05626656
11,0.01555891
12,0.02952084
13,0.01105861
15,0.01449246
1,0.01138115
2,0.03206276
3,0.03127485
4,0.01277055
5,0.07621838
6,0.02566762
7,0.06679073
8,0.03812192
10,0.05301567
11,0.01038117
12,0.02525749
13,0.01794914
15,0.0150434
2,0.03036107
3,0.0281491
5,0.06572057
6,0.019005
7,0.06053337
8,0.03759523
9,0.02019164
10,0.04884523
11,0.01001503
12,0.01973466
13,0.01691951
14,0.0162714
15,0.01297995
0,0.01216159
1,0.01428819
2,0.03397011
3,0.02433225
4,0.01197624
5,0.05274887
6,0.011707
7,0.05598867
8,0.04092503
9,0.02520619
10,0.03915727
12,0.02073975
13,0.01404788
14,0.01197389
15,0.01005792
0,0.01449841
1,0.01655065
2,0.03641493
3,0.02443892
4,0.01060627
5,0.05237775
6,0.01382268
7,0.05478412
8,0.04618786
9,0.02427412
10,0.0385537
12,0.02221983
13,0.01424787
15,0.0135236
0,0.01533735
1,0.01757041
2,0.03689851
3,0.02531728
5,0.05704749
6,0.01564485
7,0.05516168
8,0.05465674
9,0.02124714
10,0.03312798
11,0.01333781
12,0.02657497
13,0.0149869
15,0.01472707
0,0.01234513
1,0.01429494
2,0.03466422
3,0.02754573
4,0.01096324
5,0.05582999
6,0.01416483
7,0.05544048
8,0.05208947
9,0.0226815
10,0.03427565
11,0.01199904
12,0.02596125
13,0.01192611
15,0.01590168
1,0.01187327
2,0.03173696
3,0.03089624
4,0.01471726
5,0.05330756
6,0.01407823
7,0.05784214
8,0.04819607
9,0.02733342
10,0.03444372
12,0.02614871
15,0.0117528
2,0.02845858
3,0.0330305
4,0.02024411
5,0.04478023
6,0.01472325
7,0.05950659
8,0.03807289
9,0.02181624
10,0.04097393
12,0.02191646
13,0.01142559
15,0.01227995
1,0.01147039
2,0.02980362
3,0.02976456
4,0.02077862
5,0.03909697
6,0.01341681
7,0.05960289
8,0.03072731
9,0.019268
10,0.04488681
12,0.01995207
13,0.01041293
15,0.01473895
1,0.0119027
2,0.03326259
3,0.02265275
5,0.05503573
6,0.01192162
7,0.05349039
8,0.03439456
10,0.05934739
11,0.01234941
12,0.02773221
13,0.01075025
14,0.01018599
15,0.01727235
0,0.01570592
1,0.01824293
2,0.03822719
3,0.01945429
5,0.05783631
6,0.01858646
7,0.05975746
8,0.03032599
10,0.0576594
11,0.01962207
12,0.03113471
15,0.01065384
1,0.01135399
2,0.03121585
3,0.02403798
5,0.06324002
6,0.02081271
7,0.06007794
8,0.02734699
10,0.05873712
11,0.01836363
12,0.03063569
15,0.01121452
2,0.02990522
3,0.02410346
5,0.06513444
6,0.02393923
7,0.06442358
8,0.01762738
9,0.01049048
10,0.05346114
11,0.01482167
12,0.03094857
15,0.01400016
2,0.02729513
3,0.02247193
5,0.05950385
6,0.01762835
7,0.05602662
8,0.02701635
9,0.01646777
10,0.05265892
11,0.01525077
12,0.0229197
13,0.01200056
15,0.01390315
0,0.01248106
1,0.01445421
2,0.03275847
3,0.02247469
4,0.01252279
5,0.04863401
6,0.01030713
7,0.05191676
8,0.03620619
9,0.02201351
10,0.04461804
12,0.01984959
13,0.0144819
2,0.02646837
3,0.02898671
4,0.01779269
5,0.04468165
6,0.01006615
7,0.05448298
8,0.03494807
9,0.02635896
10,0.0424931
12,0.02391318
14,0.01034158
2,0.02572374
3,0.02818595
4,0.01826322
5,0.04225493
6,0.01154536
7,0.0547909
8,0.03304054
9,0.02207346
10,0.04654798
12,0.02201087
13,0.01075655
15,0.01163454
2,0.02719255
3,0.02578823
4,0.01561918
5,0.04357635
7,0.05393188
8,0.02639126
9,0.01761217
10,0.05278979
11,0.01209994
12,0.02318414
13,0.01013026
15,0.01906696
0,0.01498911
1,0.01724325
2,0.03638387
3,0.01521229
5,0.05656213
6,0.01890205
7,0.06034355
8,0.01918614
10,0.05708016
11,0.02033704
12,0.03575914
15,0.01104367
2,0.02868205
3,0.02221264
5,0.06507337
6,0.02451633
7,0.06607214
8,0.01183397
9,0.01535419
10,0.05230198
11,0.01547829
12,0.03768931
15,0.01099015
1,0.01000235
2,0.02959775
3,0.02071933
5,0.06293043
6,0.02400725
7,0.064917
8,0.01447972
9,0.01768486
10,0.04762639
11,0.0143513
12,0.03420299
15,0.0125512
1,0.01151463
2,0.03080375
3,0.02207546
4,0.01125721
5,0.04913326
6,0.01067911
7,0.05167771
8,0.03518724
9,0.02293993
10,0.04350262
12,0.02177687
13,0.0153885
14,0.01251985
0,0.012641
1,0.01438995
2,0.03256699
3,0.02051074
4,0.0104212
5,0.0485523
6,0.01216013
7,0.05221888
8,0.03564731
9,0.02226825
10,0.04215696
12,0.02037366
13,0.01303132
1,0.01069931
2,0.02894866
3,0.02506162
4,0.01237925
5,0.04713839
6,0.01063393
7,0.05175532
8,0.04186101
9,0.02565463
10,0.03957712
12,0.0233938
15,0.01043609
2,0.02458959
3,0.02741555
4,0.01721499
5,0.04199411
7,0.0536931
8,0.03439192
9,0.02734531
10,0.04148342
12,0.02086122
2,0.02458959
3,0.02741555
4,0.01721499
5,0.04199411
7,0.0536931
8,0.03439192
9,0.02734531
10,0.04148342
12,0.02086122
2,0.02588839
3,0.02901661
4,0.01802214
5,0.04174605
6,0.01141567
7,0.05412107
8,0.03262024
9,0.02331217
10,0.04480105
12,0.01982851
15,0.01121055
2,0.0269937
3,0.02667722
4,0.01657796
5,0.04282773
7,0.05385631
8,0.03034402
9,0.01387063
10,0.04825296
12,0.02122853
13,0.01082515
15,0.01743663
0,0.01405692
1,0.01642877
2,0.03624366
3,0.01777908
5,0.05872876
6,0.01796684
7,0.05740821
8,0.03009811
10,0.05951277
11,0.01789596
12,0.03053793
0,0.01405692
1,0.01642877
2,0.03624366
3,0.01777908
5,0.05872876
6,0.01796684
7,0.05740821
8,0.03009811
10,0.05951277
11,0.01789596
12,0.03053793
2,0.02803145
3,0.02564418
5,0.06557164
6,0.02182031
7,0.05887065
8,0.03178373
10,0.05658378
11,0.01599159
12,0.03207339
15,0.01154977
2,0.02803145
3,0.02564418
5,0.06557164
6,0.02182031
7,0.05887065
8,0.03178373
10,0.05658378
11,0.01599159
12,0.03207339
15,0.01154977
2,0.0237399
3,0.02969499
4,0.0131498
5,0.07000643
6,0.02361899
7,0.06065188
8,0.03293058
10,0.05481677
11,0.01435535
12,0.02729774
13,0.01044977
15,0.01399898
2,0.02865325
3,0.02461591
5,0.06850582
6,0.02353478
7,0.06190531
8,0.0274382
10,0.0533523
11,0.01079087
12,0.02649918
15,0.01493798
2,0.02605889
3,0.02451044
5,0.0627792
6,0.0189293
7,0.05366411
8,0.03169557
10,0.05173122
12,0.02033856
13,0.01387648
15,0.01353318
2,0.0247935
3,0.01881206
5,0.04166447
7,0.03997831
8,0.03038234
9,0.01776822
10,0.03385585
12,0.01668581
13,0.01221789
2,0.02182106
3,0.01618423
5,0.03303752
7,0.0350684
8,0.02457724
9,0.01634674
10,0.0274119
12,0.01465997
2,0.02182106
3,0.01618423
5,0.03303752
7,0.0350684
8,0.02457724
9,0.01634674
10,0.0274119
12,0.01465997
2,0.01833586
3,0.01651505
5,0.0280973
7,0.02955136
8,0.02215974
9,0.01444793
10,0.02465296
12,0.01414822
2,0.01494246
3,0.01718443
4,0.0106563
5,0.02426819
7,0.0296033
8,0.0190823
9,0.01311575
10,0.02465235
12,0.01155881
2,0.01570119
3,0.0158814
4,0.0103484
5,0.02251541
7,0.0286128
8,0.01477812
10,0.02473261
2,0.0138006
3,0.01149471
5,0.02179448
7,0.01896513
8,0.01300457
10,0.02284618
2,0.01166051
5,0.01869559
7,0.01289153
10,0.01697599
2,0.01166051
5,0.01869559
7,0.01289153
10,0.01697599
