frequency,quantity
16,0.01173854
18,0.01442258
0,0.01207519
1,0.01426317
2,0.03143145
3,0.03787353
4,0.01889926
5,0.08710091
6,0.02155509
7,0.05518558
8,0.05781781
9,0.01495378
10,0.03447845
12,0.01623342
13,0.03122931
14,0.0101342
15,0.01498619
0,0.01142054
1,0.01362778
2,0.03219236
3,0.03916659
4,0.02012432
5,0.09016979
6,0.02203884
7,0.05624997
8,0.05723483
9,0.01561591
10,0.03641555
12,0.01659386
13,0.03196032
15,0.0182852
0,0.01091277
1,0.01247796
2,0.03257022
3,0.03650329
4,0.01591258
5,0.09362833
6,0.02264041
7,0.05890182
8,0.05119431
9,0.01074161
10,0.03730048
12,0.02070488
13,0.03064934
14,0.01073726
15,0.01802921
0,0.01091277
1,0.01247796
2,0.03257022
3,0.03650329
4,0.01591258
5,0.09362833
6,0.02264041
7,0.05890182
8,0.05119431
9,0.01074161
10,0.03730048
12,0.02070488
13,0.03064934
14,0.01073726
15,0.01802921
1,0.0124036
2,0.03626769
3,0.04100393
4,0.02186034
5,0.09161171
6,0.01936314
7,0.05714163
8,0.05878308
9,0.01619739
10,0.04160831
12,0.01964852
13,0.03144692
14,0.01216601
15,0.01765249
2,0.0258045
3,0.04148912
4,0.02110472
5,0.08493666
6,0.0229387
7,0.05231381
8,0.07247347
9,0.02358624
10,0.04185323
12,0.01432577
13,0.03133627
14,0.01016015
15,0.01622236
2,0.02360856
3,0.0464779
4,0.02167803
5,0.07821982
6,0.01221691
7,0.04166454
8,0.07541508
9,0.02153078
10,0.03972939
12,0.01275538
13,0.03138701
15,0.0124717
0,0.01224937
1,0.0146786
2,0.03275887
3,0.03852016
4,0.01583168
5,0.0768389
7,0.03181866
8,0.07851992
9,0.02882966
10,0.04443802
12,0.01167335
13,0.02917284
15,0.01026209
0,0.01591549
1,0.01850779
2,0.03698229
3,0.03192729
4,0.0134999
5,0.07721496
7,0.03892702
8,0.07782156
9,0.02789064
10,0.04530395
12,0.01242025
13,0.03249269
14,0.01073114
15,0.0144219
2,0.02951651
3,0.03483376
5,0.05736522
6,0.02352797
7,0.04451663
8,0.07290418
9,0.02096195
10,0.03235914
11,0.0105353
13,0.0373744
14,0.01534141
15,0.01675795
18,0.01215364
0,0.01058857
1,0.01268518
2,0.03202942
3,0.03821138
4,0.01451074
5,0.05301031
6,0.02778796
7,0.05113497
8,0.06312498
9,0.01218465
10,0.0269762
11,0.01115091
12,0.01204824
13,0.03106375
15,0.0101171
2,0.0294359
3,0.03750286
4,0.01736584
5,0.05489193
6,0.02358575
7,0.06121549
8,0.05736652
9,0.01776458
10,0.02723549
12,0.02078268
13,0.02504962
14,0.01070145
15,0.01341713
2,0.03157171
3,0.03820012
4,0.01850742
5,0.05556831
6,0.02533208
7,0.0630151
8,0.05800038
9,0.0170993
10,0.02663231
12,0.02141924
13,0.02572222
15,0.01486139
17,0.010201
2,0.02875107
3,0.04090345
4,0.02013041
5,0.05701067
6,0.02638095
7,0.06152306
8,0.0601695
9,0.01751363
10,0.02861078
11,0.01189115
12,0.02098851
13,0.02535457
15,0.01155157
2,0.02622207
3,0.04138805
4,0.01975623
5,0.05814901
6,0.02633335
7,0.06267729
8,0.05997877
9,0.01598407
10,0.02928194
11,0.0106757
12,0.02494882
13,0.0264808
15,0.0133085
0,0.01639544
1,0.01892782
2,0.03886994
3,0.03252605
5,0.06415292
6,0.02262329
7,0.04509582
8,0.07520527
9,0.01764292
10,0.01678667
11,0.02282431
12,0.02196295
13,0.02529855
0,0.01621274
1,0.0184157
2,0.0378614
3,0.02932739
5,0.06489824
6,0.02229825
7,0.04188663
8,0.07911108
9,0.0164712
10,0.01724081
11,0.02264276
12,0.02059994
13,0.02960018
0,0.01621274
1,0.0184157
2,0.0378614
3,0.02932739
5,0.06489824
6,0.02229825
7,0.04188663
8,0.07911108
9,0.0164712
10,0.01724081
11,0.02264276
12,0.02059994
13,0.02960018
1,0.01022892
2,0.02887296
3,0.04378606
4,0.02248502
5,0.08608612
6,0.01107867
7,0.04164506
8,0.08067009
9,0.02472042
10,0.03819404
13,0.04132572
14,0.01315467
15,0.01079144
16,0.01065546
18,0.01447664
1,0.01095931
2,0.03035665
3,0.04492398
4,0.02385974
5,0.08950828
6,0.01705658
7,0.04982195
8,0.07844285
9,0.02389491
10,0.04537415
13,0.0374335
14,0.01452946
15,0.01840907
2,0.02773165
3,0.04249468
4,0.0204777
5,0.08937214
6,0.01880428
7,0.05323195
8,0.07239936
9,0.02510708
10,0.05227193
12,0.02015393
13,0.029203
15,0.02098067
1,0.01213527
2,0.0324738
3,0.03700416
4,0.01642697
5,0.08703671
6,0.01412794
7,0.04963576
8,0.07792634
9,0.02977298
10,0.05719617
11,0.01280394
12,0.02330047
13,0.02619203
15,0.01741143
0,0.01572532
1,0.01835544
2,0.03932256
3,0.03324671
4,0.01223307
5,0.08466379
6,0.01538193
7,0.05034409
8,0.07894336
9,0.02900313
10,0.05481466
11,0.01177436
12,0.02280326
13,0.02883603
15,0.01822427
0,0.01733037
1,0.0201426
2,0.03965136
3,0.03139298
4,0.01300762
5,0.08483454
6,0.01678734
7,0.05246207
8,0.07697783
9,0.02650265
10,0.05402935
12,0.02018468
13,0.03003132
15,0.01899094
0,0.01650249
1,0.01903869
2,0.03974584
3,0.02880542
4,0.01112899
5,0.08568278
6,0.0175478
7,0.05600114
8,0.07381274
9,0.02691097
10,0.05842285
11,0.0122585
12,0.02346767
13,0.02652779
15,0.02308878
0,0.01317394
1,0.01610586
2,0.03770991
3,0.03219039
4,0.01053123
5,0.08376111
6,0.01418629
7,0.05111225
8,0.07983738
9,0.02945554
10,0.05600272
12,0.01936875
13,0.03406241
14,0.01291705
15,0.02480778
0,0.01084608
1,0.01270316
2,0.03185042
3,0.0379852
4,0.01488455
5,0.05796336
6,0.02801847
7,0.05885689
8,0.06519743
9,0.01474043
10,0.03504461
12,0.01304643
13,0.03055434
15,0.01145507
1,0.01102632
2,0.02873742
3,0.03612627
4,0.01669551
5,0.05889878
6,0.0256209
7,0.06309561
8,0.06267041
9,0.01873346
10,0.03473073
12,0.0163023
13,0.02762999
14,0.01222395
15,0.01357227
2,0.02803465
3,0.03715613
4,0.01658229
5,0.05943988
6,0.02681145
7,0.06236745
8,0.0661247
9,0.01816186
10,0.03283584
11,0.01148741
12,0.0201172
13,0.02800475
14,0.01021574
15,0.01275629
2,0.02655135
3,0.04015833
4,0.01753835
5,0.05693934
6,0.02741637
7,0.06024432
8,0.06240972
9,0.01569192
10,0.02925895
11,0.01278164
12,0.02030283
13,0.02489953
15,0.01016561
1,0.01110164
2,0.02996385
3,0.03850007
4,0.01055091
5,0.06026096
6,0.02890394
7,0.05241653
8,0.07837523
9,0.01518931
10,0.02264307
11,0.01806458
12,0.01956945
13,0.0319668
1,0.01110164
2,0.02996385
3,0.03850007
4,0.01055091
5,0.06026096
6,0.02890394
7,0.05241653
8,0.07837523
9,0.01518931
10,0.02264307
11,0.01806458
12,0.01956945
13,0.0319668
0,0.01701511
1,0.01917949
2,0.03775793
3,0.02898684
5,0.06505624
6,0.02466325
7,0.04635562
8,0.07892449
9,0.0168599
10,0.02007468
11,0.02587097
12,0.01926034
13,0.02470571
15,0.01027438
1,0.01257445
2,0.03461691
3,0.0312511
5,0.07343215
6,0.01352422
7,0.05132173
8,0.07080966
9,0.02506176
10,0.03209407
11,0.01516431
12,0.01985923
13,0.02818343
14,0.01341593
1,0.01257445
2,0.03461691
3,0.0312511
5,0.07343215
6,0.01352422
7,0.05132173
8,0.07080966
9,0.02506176
10,0.03209407
11,0.01516431
12,0.01985923
13,0.02818343
14,0.01341593
2,0.02816691
3,0.03687565
4,0.01452188
5,0.08153754
6,0.01079687
7,0.04595366
8,0.07589702
9,0.02418115
10,0.03489704
11,0.01160248
12,0.01288257
13,0.03812446
14,0.01300031
16,0.01144662
18,0.01344638
20,0.01057741
0,0.01037719
1,0.01238246
2,0.02838008
3,0.04286722
4,0.02334505
5,0.08314671
6,0.01154734
7,0.04062062
8,0.07814628
9,0.02103914
10,0.03762357
13,0.03657787
18,0.01009073
2,0.02571239
3,0.04699413
4,0.02523817
5,0.0822223
6,0.01130869
7,0.03793766
8,0.07992775
9,0.02619631
10,0.04301529
13,0.03372258
15,0.01074183
2,0.02571239
3,0.04699413
4,0.02523817
5,0.0822223
6,0.01130869
7,0.03793766
8,0.07992775
9,0.02619631
10,0.04301529
13,0.03372258
15,0.01074183
0,0.01467428
1,0.01731198
2,0.03718593
3,0.02810144
4,0.010079
5,0.07698373
6,0.01696884
7,0.0546453
8,0.06565707
9,0.02383353
10,0.05792581
11,0.01499097
12,0.02504917
13,0.01699429
15,0.01621755
0,0.01467428
1,0.01731198
2,0.03718593
3,0.02810144
4,0.010079
5,0.07698373
6,0.01696884
7,0.0546453
8,0.06565707
9,0.02383353
10,0.05792581
11,0.01499097
12,0.02504917
13,0.01699429
15,0.01621755
0,0.01601633
1,0.01829314
2,0.03668661
3,0.03089763
4,0.01306135
5,0.08008114
6,0.01488501
7,0.04664452
8,0.07939215
9,0.02612998
10,0.0513545
12,0.01464437
13,0.02976607
15,0.01421666
1,0.01048341
2,0.03107073
3,0.03143549
5,0.07078266
6,0.01356158
7,0.04751184
8,0.07888721
9,0.02705092
10,0.04932847
13,0.03472097
14,0.01512043
15,0.02332223
18,0.01037227
2,0.02961263
3,0.03293163
4,0.01111889
5,0.0617085
6,0.02009404
7,0.058485
8,0.06902616
9,0.02202562
10,0.04404828
12,0.01102307
13,0.03165124
14,0.01406701
15,0.02418176
2,0.03168463
3,0.03569771
4,0.0152712
5,0.06214539
6,0.02398559
7,0.06307476
8,0.06365854
9,0.01825819
10,0.04226051
12,0.01608393
13,0.03176095
14,0.01374253
15,0.02337807
0,0.01007363
1,0.01216942
2,0.03151388
3,0.03736396
4,0.01372172
5,0.06005771
6,0.02697218
7,0.05934028
8,0.06655613
9,0.01546685
10,0.03606035
12,0.01380444
13,0.03561397
14,0.0112764
15,0.01027334
0,0.01054274
1,0.01232084
2,0.02983713
3,0.03614892
4,0.01424963
5,0.05801197
6,0.02688749
7,0.05980519
8,0.06703735
9,0.01412765
10,0.03751603
12,0.01275995
13,0.02939742
14,0.0103364
15,0.0122859
2,0.02604084
3,0.03756661
4,0.01596176
5,0.05766425
6,0.02815522
7,0.06347421
8,0.06939083
9,0.01703671
10,0.03797293
11,0.01294152
12,0.01683419
13,0.02791671
15,0.01312665
2,0.02583296
3,0.03928002
4,0.01894213
5,0.05634912
6,0.02924916
7,0.06517056
8,0.06493662
9,0.01661124
10,0.03666793
11,0.01164533
12,0.02128329
13,0.02373694
15,0.01207773
2,0.0254731
3,0.03971857
4,0.01877481
5,0.05605039
6,0.03051362
7,0.06368759
8,0.06640016
9,0.01424369
10,0.03298053
11,0.01332026
12,0.0207584
13,0.02732101
0,0.01620409
1,0.01831007
2,0.03668991
3,0.0270811
5,0.06518037
6,0.02173232
7,0.05424131
8,0.07730498
9,0.02123218
10,0.02969432
11,0.01937747
12,0.02339437
13,0.01950665
15,0.01378851
0,0.01641325
1,0.01868142
2,0.03772917
3,0.02928339
5,0.06618719
6,0.02136699
7,0.0514854
8,0.0833644
9,0.01982326
10,0.02784016
11,0.02268203
12,0.02811255
13,0.02270421
15,0.01229479
2,0.0278894
3,0.03600572
4,0.01696106
5,0.08336246
6,0.01282793
7,0.04552352
8,0.0837121
9,0.02869718
10,0.04841744
11,0.01361474
13,0.03503573
14,0.01449816
16,0.01255576
18,0.01189841
0,0.01273258
1,0.01467116
2,0.03293723
3,0.03751514
4,0.01966658
5,0.09455287
6,0.02621792
7,0.06720617
8,0.06793034
9,0.01576617
10,0.05442035
12,0.01405724
13,0.02800653
14,0.01399677
15,0.01759995
0,0.01308229
1,0.01509353
2,0.03227993
3,0.03999138
4,0.02132559
5,0.09796843
6,0.02407912
7,0.06442207
8,0.07017638
9,0.01927925
10,0.05192669
12,0.0120084
13,0.03047586
14,0.01413378
15,0.01562024
1,0.01003539
2,0.02842074
3,0.04114594
4,0.02343808
5,0.09258246
6,0.01798581
7,0.05487674
8,0.08012436
9,0.02476415
10,0.04871891
12,0.01267127
13,0.03787526
14,0.01481279
15,0.01687212
2,0.02742342
3,0.04201472
4,0.02156278
5,0.08558646
6,0.01511295
7,0.04787546
8,0.08558281
9,0.02881907
10,0.05203728
12,0.01569565
13,0.03548434
15,0.01441515
0,0.01295628
1,0.01543119
2,0.03395347
3,0.03496051
4,0.01624761
5,0.07788981
6,0.01112393
7,0.04125469
8,0.08959814
9,0.03077352
10,0.05120143
12,0.01687826
13,0.0339842
0,0.01608555
1,0.01849839
2,0.03602141
3,0.03545144
4,0.01506323
5,0.07543848
6,0.01356523
7,0.04124283
8,0.08986373
9,0.02711214
10,0.0460503
12,0.01148759
13,0.04008921
14,0.01084334
15,0.01228085
2,0.02909838
3,0.03710344
5,0.05088599
6,0.02623547
7,0.04405322
8,0.08146203
9,0.01659746
10,0.02751716
11,0.01670027
13,0.04404493
14,0.01269114
15,0.01099652
2,0.02928483
3,0.0396874
4,0.01356706
5,0.04760498
6,0.02951598
7,0.05275812
8,0.0742641
9,0.01240172
10,0.02767732
11,0.01596005
12,0.01729865
13,0.03365993
2,0.02916502
3,0.03904629
4,0.01507468
5,0.05012376
6,0.02670492
7,0.05769758
8,0.07224601
9,0.01831634
10,0.02463467
11,0.01534723
12,0.02152864
13,0.02646598
0,0.01629302
1,0.01850468
2,0.03963663
3,0.03205322
4,0.01077439
5,0.06364055
6,0.02108695
7,0.05581377
8,0.07615598
9,0.02143566
10,0.02276985
11,0.02201569
12,0.02867732
13,0.02402616
15,0.01070269
0,0.01629302
1,0.01850468
2,0.03963663
3,0.03205322
4,0.01077439
5,0.06364055
6,0.02108695
7,0.05581377
8,0.07615598
9,0.02143566
10,0.02276985
11,0.02201569
12,0.02867732
13,0.02402616
15,0.01070269
0,0.0110151
1,0.01386462
2,0.03329144
3,0.03279981
5,0.06912722
6,0.01755534
7,0.04921483
8,0.08389156
9,0.023607
10,0.02498965
11,0.0215175
12,0.02419354
13,0.0259382
0,0.0110151
1,0.01386462
2,0.03329144
3,0.03279981
5,0.06912722
6,0.01755534
7,0.04921483
8,0.08389156
9,0.023607
10,0.02498965
11,0.0215175
12,0.02419354
13,0.0259382
0,0.01359363
1,0.01616984
2,0.03255713
3,0.04335793
4,0.02133119
5,0.09199938
6,0.01747184
7,0.05228467
8,0.08011956
9,0.02149772
10,0.04646119
13,0.03650682
14,0.01237883
0,0.01359363
1,0.01616984
2,0.03255713
3,0.04335793
4,0.02133119
5,0.09199938
6,0.01747184
7,0.05228467
8,0.08011956
9,0.02149772
10,0.04646119
13,0.03650682
14,0.01237883
1,0.01014949
2,0.03142007
3,0.0435962
4,0.02445506
5,0.08405958
7,0.03912633
8,0.09018159
9,0.03044784
10,0.05376087
12,0.01393758
13,0.03274962
1,0.01014949
2,0.03142007
3,0.0435962
4,0.02445506
5,0.08405958
7,0.03912633
8,0.09018159
9,0.03044784
10,0.05376087
12,0.01393758
13,0.03274962
0,0.0170032
1,0.01985198
2,0.03995229
3,0.03458778
4,0.01617773
5,0.07995676
6,0.01457724
7,0.04669134
8,0.08489107
9,0.03019046
10,0.05315216
12,0.0156662
13,0.03232576
15,0.01288474
0,0.01905343
1,0.02211085
2,0.04428851
3,0.03030732
4,0.01154108
5,0.07735982
6,0.01865136
7,0.0618461
8,0.07038835
9,0.02383133
10,0.06339795
11,0.01570438
12,0.02505008
13,0.02262468
15,0.01610117
0,0.01843135
1,0.02095226
2,0.04398819
3,0.02641674
5,0.08393186
6,0.02097708
7,0.06789312
8,0.05824605
9,0.02038122
10,0.06755474
11,0.01781812
12,0.03074246
13,0.01601028
15,0.02052353
0,0.01781601
1,0.02026752
2,0.04492491
3,0.02622584
5,0.08846853
6,0.02274085
7,0.07017766
8,0.05659233
9,0.01735524
10,0.07171272
11,0.02249235
12,0.03250581
13,0.012591
15,0.02104843
0,0.0182457
1,0.0223434
2,0.04142448
3,0.0315867
5,0.08781196
6,0.01842128
7,0.05945648
8,0.07078552
9,0.02642401
10,0.06822678
11,0.01195963
12,0.02621261
13,0.02103414
15,0.01632035
0,0.01809733
1,0.02042829
2,0.0404449
3,0.02851295
4,0.0120926
5,0.08312973
6,0.01515125
7,0.04941002
8,0.07998203
9,0.02869134
10,0.05557667
12,0.01742285
13,0.02839044
15,0.01257483
0,0.01352292
1,0.0167483
2,0.03673393
3,0.03167756
4,0.0147724
5,0.07203772
6,0.01079225
7,0.04064696
8,0.09470626
9,0.03256434
10,0.04759993
13,0.04249373
14,0.01492855
15,0.01750609
0,0.01184548
1,0.01449454
2,0.03404046
3,0.03956052
4,0.01101243
5,0.04716829
6,0.03497009
7,0.0571465
8,0.08423059
9,0.01666926
10,0.03090447
11,0.01612827
12,0.01337992
13,0.04319514
14,0.01122121
1,0.01184511
2,0.03278142
3,0.04696567
4,0.01375984
5,0.06477085
6,0.02483956
7,0.06131597
8,0.08628569
9,0.02148128
10,0.02402292
11,0.02079167
12,0.02575482
13,0.03490892
0,0.01781537
1,0.01959297
2,0.04784541
3,0.02728574
4,0.01068673
5,0.05983377
6,0.02182775
7,0.06252854
8,0.08579784
9,0.02426599
10,0.02475894
11,0.02435856
12,0.02979681
13,0.02442885
15,0.01296406
0,0.02111526
1,0.02377675
2,0.04514812
3,0.0309027
5,0.06155452
6,0.02583954
7,0.05939074
8,0.08672363
9,0.02208782
10,0.02634526
11,0.02461437
12,0.02689319
13,0.03056241
15,0.01039591
0,0.01385369
1,0.01809246
2,0.03591424
3,0.0344464
5,0.07031591
6,0.01802945
7,0.05508848
8,0.08853187
9,0.02684587
10,0.03104423
11,0.02310157
12,0.02735479
13,0.03428178
16,0.01034452
1,0.01036401
2,0.02891145
3,0.04240576
4,0.01833163
5,0.09149992
6,0.016098
7,0.05412085
8,0.08959331
9,0.02853684
10,0.04703078
11,0.01184737
12,0.01027025
13,0.04092292
14,0.01457513
16,0.01171259
18,0.01325773
20,0.01065355
0,0.01344496
1,0.01629946
2,0.03038161
3,0.04688677
4,0.02688377
5,0.09371508
6,0.01645547
7,0.05185714
8,0.09639882
9,0.02703432
10,0.04780134
13,0.04148105
14,0.01340257
15,0.01313544
18,0.01006783
0,0.01475141
1,0.01701202
2,0.03816206
3,0.04439501
4,0.01926937
5,0.08075572
7,0.03328465
8,0.1124968
9,0.03261884
10,0.05159642
11,0.010838
13,0.04220029
15,0.01124484
0,0.01475141
1,0.01701202
2,0.03816206
3,0.04439501
4,0.01926937
5,0.08075572
7,0.03328465
8,0.1124968
9,0.03261884
10,0.05159642
11,0.010838
13,0.04220029
15,0.01124484
1,0.01227419
2,0.03349119
3,0.0397921
4,0.01317325
5,0.07364726
6,0.01332987
7,0.03653713
8,0.1021302
9,0.02792422
10,0.0455864
11,0.01861419
13,0.04856154
14,0.01724833
15,0.01740385
18,0.01134028
1,0.01027454
2,0.0316973
3,0.04145208
4,0.01946349
5,0.05390063
6,0.02536792
7,0.07136955
8,0.07296555
9,0.02159285
10,0.03657852
12,0.02205311
13,0.02773387
14,0.01393524
15,0.01122693
2,0.02851073
3,0.04391639
4,0.01991192
5,0.05325278
6,0.03195822
7,0.06851029
8,0.07274455
9,0.01705766
10,0.0325537
11,0.01512987
12,0.02238997
13,0.03028559
2,0.0290896
3,0.04212886
4,0.01752976
5,0.05680938
6,0.02925073
7,0.06494597
8,0.0748126
9,0.01610276
10,0.03318419
11,0.0155928
12,0.02561965
13,0.02854559
2,0.0290896
3,0.04212886
4,0.01752976
5,0.05680938
6,0.02925073
7,0.06494597
8,0.0748126
9,0.01610276
10,0.03318419
11,0.0155928
12,0.02561965
13,0.02854559
0,0.01454646
1,0.01678791
2,0.03793748
3,0.03108932
5,0.06241227
6,0.02198175
7,0.05854625
8,0.079313
9,0.02310131
10,0.02489178
11,0.02264252
12,0.03110146
13,0.02318757
15,0.01159346
0,0.01874671
1,0.0214028
2,0.04105678
3,0.02872631
5,0.06659367
6,0.02402401
7,0.05558483
8,0.07836281
9,0.02072009
10,0.02633743
11,0.02186251
12,0.0245049
13,0.02592966
0,0.0114019
1,0.0138085
2,0.03296693
3,0.03293697
5,0.05530782
6,0.01751327
7,0.04000515
8,0.07811518
9,0.01879648
10,0.02346921
11,0.02349305
12,0.02013457
13,0.02686628
1,0.01131067
2,0.02634291
3,0.0355069
4,0.01794244
5,0.07207832
6,0.01270605
7,0.04034995
8,0.06495782
9,0.01865759
10,0.03779499
13,0.03302362
14,0.01075212
18,0.01015447
1,0.01145021
2,0.02766931
3,0.03343537
4,0.01741285
5,0.07242276
6,0.01925431
7,0.04976364
8,0.05671653
9,0.01567112
10,0.03935764
12,0.01273604
13,0.02820295
15,0.01124369
2,0.02290934
3,0.03350894
4,0.0178853
5,0.0711774
6,0.01444137
7,0.04181089
8,0.05783275
9,0.01895018
10,0.04321782
13,0.02743918
15,0.01221604
2,0.02114181
3,0.02761338
4,0.01327709
5,0.05541953
6,0.01035704
7,0.03124454
8,0.0559289
9,0.01952645
10,0.03960931
12,0.01440978
13,0.01926049
2,0.02114181
3,0.02761338
4,0.01327709
5,0.05541953
6,0.01035704
7,0.03124454
8,0.0559289
9,0.01952645
