frequency,quantity
frequency,quantity
22,0.01019986
22,0.01019986
20,0.01640898
21,0.01663585
22,0.01262852
23,0.01459316
24,0.01146775
20,0.01640898
21,0.01663585
22,0.01262852
23,0.01459316
24,0.01146775
17,0.01116773
19,0.01539431
20,0.01533404
21,0.01085847
22,0.01138718
24,0.01200453
20,0.02059218
22,0.01737248
29,0.01281531
45,0.01105375
20,0.02059218
22,0.01737248
29,0.01281531
45,0.01105375
19,0.01002125
20,0.02327143
21,0.01704233
22,0.01634641
23,0.01367697
25,0.01039653
26,0.02244832
27,0.02591713
28,0.01504519
29,0.01824897
30,0.0114767
48,0.01201985
2,0.01041988
18,0.01576055
19,0.010083
20,0.01302288
21,0.01349636
23,0.01633172
28,0.01047615
33,0.01242803
40,0.01341562
17,0.01070334
20,0.01773979
21,0.01813841
22,0.01417121
27,0.02427179
29,0.0186023
32,0.01052763
20,0.01517103
24,0.01116662
26,0.02620964
28,0.01989661
30,0.01603265
41,0.01019281
6,0.0108402
18,0.01630984
19,0.01816015
20,0.01089981
21,0.01298956
22,0.01072703
24,0.01308199
25,0.01262439
28,0.02124956
30,0.01673769
20,0.0155742
21,0.0254216
22,0.01291139
28,0.01053689
32,0.01658552
20,0.0155742
21,0.0254216
22,0.01291139
28,0.01053689
32,0.01658552
4,0.01502482
6,0.01021443
16,0.01050711
20,0.01009857
21,0.01224044
22,0.01641308
24,0.01171399
26,0.03787566
27,0.01859296
28,0.01214268
31,0.01093447
19,0.01579596
20,0.01103729
21,0.01258413
22,0.01496352
25,0.01130787
26,0.01118427
27,0.01131588
28,0.01326982
19,0.01579596
20,0.01103729
21,0.01258413
22,0.01496352
25,0.01130787
26,0.01118427
27,0.01131588
28,0.01326982
5,0.01624331
11,0.01268833
19,0.01413454
20,0.01179234
24,0.01125861
25,0.02609601
26,0.01855125
28,0.01222403
29,0.0114676
31,0.01178409
5,0.01624331
11,0.01268833
19,0.01413454
20,0.01179234
24,0.01125861
25,0.02609601
26,0.01855125
28,0.01222403
29,0.0114676
31,0.01178409
17,0.0101923
19,0.01116982
20,0.0291437
21,0.02246139
27,0.01368792
28,0.01524127
30,0.01278627
5,0.01446732
6,0.01041807
18,0.01575344
20,0.02469544
21,0.02569198
23,0.01126789
24,0.01079211
25,0.0100457
27,0.01335546
29,0.01436263
31,0.01018983
5,0.01446732
6,0.01041807
18,0.01575344
20,0.02469544
21,0.02569198
23,0.01126789
24,0.01079211
25,0.0100457
27,0.01335546
29,0.01436263
31,0.01018983
5,0.01322926
6,0.01086486
17,0.01081411
20,0.01003057
21,0.01738274
22,0.01227757
23,0.01134817
25,0.01054953
26,0.01340876
30,0.01001131
19,0.01411147
22,0.01370994
31,0.01495205
19,0.01411147
22,0.01370994
31,0.01495205
21,0.01748003
25,0.01796628
26,0.01166615
27,0.01266957
19,0.01471881
20,0.0167799
21,0.01001907
22,0.01203081
24,0.01058079
25,0.01691473
26,0.01258584
19,0.01471881
20,0.0167799
21,0.01001907
22,0.01203081
24,0.01058079
25,0.01691473
26,0.01258584
18,0.01204243
19,0.01006803
21,0.01051526
22,0.01086632
27,0.01000079
20,0.01532466
24,0.01400477
19,0.01651026
25,0.01064736
28,0.01069239
19,0.01651026
25,0.01064736
28,0.01069239
5,0.0127207
20,0.01366905
27,0.01480179
5,0.0127207
20,0.01366905
27,0.01480179
21,0.01432591
22,0.01145124
25,0.01298268
30,0.01184194
21,0.01432591
22,0.01145124
25,0.01298268
30,0.01184194
20,0.01412987
21,0.0121558
22,0.01548688
25,0.01434053
26,0.01290314
22,0.01046608
24,0.01707452
25,0.01411174
22,0.01046608
24,0.01707452
25,0.01411174
19,0.0143458
21,0.01139909
24,0.01141543
25,0.0100309
27,0.01005435
20,0.01107543
29,0.01090013
20,0.01107543
29,0.01090013
20,0.01241483
20,0.01241483
20,0.0101281
21,0.01245227
22,0.01480022
27,0.0102114
20,0.0101281
21,0.01245227
22,0.01480022
27,0.0102114
19,0.01419527
20,0.01752795
21,0.01771685
22,0.0126118
25,0.01214799
6,0.01143552
21,0.01986121
27,0.01128576
6,0.01143552
21,0.01986121
27,0.01128576
19,0.01014924
20,0.01244321
19,0.01014924
20,0.01244321
19,0.01385025
25,0.01153402
20,0.01033021
21,0.01320881
23,0.01498164
27,0.01274877
20,0.01033021
21,0.01320881
23,0.01498164
27,0.01274877
20,0.01248878
21,0.01224025
23,0.01114584
25,0.01022957
20,0.01248878
21,0.01224025
23,0.01114584
25,0.01022957
19,0.01710685
19,0.01710685
26,0.01364103
26,0.01364103
19,0.01383236
20,0.01268337
21,0.01205014
26,0.01215122
18,0.01005438
19,0.01169379
20,0.02093412
22,0.01010616
25,0.01280129
18,0.01005438
19,0.01169379
20,0.02093412
22,0.01010616
25,0.01280129
21,0.01078304
17,0.01061587
19,0.01286842
21,0.01109212
17,0.01061587
19,0.01286842
21,0.01109212
19,0.01275868
25,0.01447034
19,0.01275868
25,0.01447034
19,0.0122101
22,0.01007502
26,0.01139098
26,0.01139098
26,0.01139098
22,0.01332935
22,0.01092529
22,0.01092529
18,0.01003213
25,0.01265061
25,0.01265061
19,0.0129889
22,0.01015091
19,0.0129889
22,0.01015091
25,0.01268168
27,0.01144828
17,0.01235164
18,0.01137185
17,0.01235164
18,0.01137185
17,0.01022936
20,0.01230377
16,0.01327575
21,0.01262924
16,0.01327575
21,0.01262924
17,0.01331814
18,0.01291071
20,0.01819814
17,0.01331814
18,0.01291071
20,0.01819814
22,0.01248767
21,0.01152421
22,0.0132147
28,0.01128393
21,0.01152421
22,0.0132147
28,0.01128393
20,0.01156707
26,0.01245564
20,0.01156707
26,0.01245564
17,0.01242654
18,0.01063168
21,0.01090342
25,0.01205455
21,0.01003255
21,0.01003255
17,0.01398159
19,0.01516161
20,0.01389283
21,0.01326741
19,0.01173106
19,0.01173106
16,0.01238652
19,0.01234175
20,0.01589543
21,0.01059635
16,0.01238652
19,0.01234175
20,0.01589543
21,0.01059635
19,0.01039798
19,0.01039798
20,0.01204089
26,0.01155756
19,0.01523587
20,0.0140526
25,0.01016241
26,0.01175014
26,0.01175014
19,0.01449724
19,0.01449724
16,0.01098716
19,0.01163709
20,0.01254401
19,0.01152825
25,0.01520445
19,0.01152825
25,0.01520445
19,0.01152825
25,0.01520445
17,0.01018339
20,0.01486806
26,0.0135821
27,0.01008363
20,0.01807807
25,0.01137623
20,0.01807807
25,0.01137623
19,0.0166414
21,0.01043686
19,0.01492527
21,0.01029982
19,0.01492527
21,0.01029982
19,0.01612894
20,0.01117598
19,0.01165345
19,0.01165345
21,0.013245
26,0.01019136
26,0.01019136
19,0.01265178
