frequency,quantity
31,0.01495549
20,0.0115905
29,0.01594654
30,0.01702275
20,0.0115905
29,0.01594654
30,0.01702275
20,0.0115905
29,0.01594654
30,0.01702275
20,0.01414212
21,0.01388964
25,0.01259205
26,0.02176069
27,0.02117253
28,0.01881315
29,0.01074992
20,0.01414212
21,0.01388964
25,0.01259205
26,0.02176069
27,0.02117253
28,0.01881315
29,0.01074992
26,0.02130935
28,0.02009498
26,0.02130935
28,0.02009498
20,0.01447332
21,0.01513494
24,0.01114687
26,0.02469739
27,0.0276163
21,0.01202671
26,0.02886697
27,0.02659907
29,0.01404804
30,0.01074943
21,0.01202671
26,0.02886697
27,0.02659907
29,0.01404804
30,0.01074943
25,0.01194619
26,0.01136379
27,0.01749967
30,0.01594084
31,0.01035286
25,0.01194619
26,0.01136379
27,0.01749967
30,0.01594084
31,0.01035286
20,0.01415955
26,0.01490811
20,0.01097545
21,0.0100686
25,0.01052547
26,0.01887566
30,0.01178307
20,0.01097545
21,0.0100686
25,0.01052547
26,0.01887566
30,0.01178307
20,0.01097545
21,0.0100686
25,0.01052547
26,0.01887566
30,0.01178307
24,0.01126422
26,0.01365183
30,0.012125
24,0.01126422
26,0.01365183
30,0.012125
24,0.01126422
26,0.01365183
30,0.012125
21,0.01734421
24,0.01520036
29,0.01354308
21,0.01566295
25,0.01451762
26,0.03000828
28,0.0222274
29,0.02126244
21,0.01566295
25,0.01451762
26,0.03000828
28,0.0222274
29,0.02126244
24,0.012394
26,0.02477119
28,0.01035417
29,0.01131397
30,0.01174925
26,0.01983031
27,0.01116319
26,0.01983031
27,0.01116319
24,0.01267468
26,0.01344078
28,0.01370562
29,0.01301085
24,0.01267468
26,0.01344078
28,0.01370562
29,0.01301085
28,0.0197508
24,0.0118311
26,0.01017787
27,0.01046811
29,0.01024118
24,0.0118311
26,0.01017787
27,0.01046811
29,0.01024118
20,0.012135
25,0.0107245
27,0.01117707
29,0.01006212
26,0.01153566
26,0.01153566
26,0.01153566
25,0.01002599
26,0.02009393
29,0.01157339
25,0.01145147
26,0.01320015
29,0.0120923
25,0.01145147
26,0.01320015
29,0.0120923
25,0.01115779
26,0.01755483
27,0.0124807
29,0.01091757
31,0.01125266
25,0.01007375
29,0.01393911
30,0.01098425
25,0.01007375
29,0.01393911
30,0.01098425
25,0.01007375
29,0.01393911
30,0.01098425
20,0.01069588
27,0.01808611
20,0.01069588
27,0.01808611
26,0.01328144
28,0.01227883
25,0.01234491
26,0.02431457
28,0.0119252
30,0.0110012
31,0.01120476
25,0.01579715
27,0.0107879
25,0.01579715
27,0.0107879
22,0.01344179
25,0.01377589
26,0.0217508
28,0.01613761
29,0.01531163
22,0.01344179
25,0.01377589
26,0.0217508
28,0.01613761
29,0.01531163
21,0.0127758
29,0.01457791
21,0.0127758
29,0.01457791
26,0.0138786
26,0.0138786
27,0.01523498
28,0.0150086
21,0.01196871
25,0.01405082
26,0.02807072
27,0.01399252
28,0.01119001
29,0.01521946
21,0.01196871
