frequency,quantity
28,0.01128381
31,0.01496357
32,0.01127672
50,0.01409067
51,0.01057383
52,0.01294586
67,0.0135574
18,0.01179112
20,0.01245035
25,0.01885539
29,0.01173652
34,0.01295675
44,0.01029997
52,0.01078685
54,0.01087762
56,0.01391215
21,0.01111427
23,0.01077854
26,0.01868548
28,0.01778438
46,0.01089701
53,0.01316898
68,0.01267997
69,0.01249786
2,0.01294802
20,0.01431257
23,0.0147811
27,0.01913871
29,0.02129507
30,0.0171151
31,0.01345346
32,0.01160111
36,0.01142206
40,0.01173414
64,0.01380676
69,0.01155575
2,0.01294802
20,0.01431257
23,0.0147811
27,0.01913871
29,0.02129507
30,0.0171151
31,0.01345346
32,0.01160111
36,0.01142206
40,0.01173414
64,0.01380676
69,0.01155575
19,0.01093731
29,0.01476758
31,0.01391084
32,0.01314914
33,0.01268305
19,0.01093731
29,0.01476758
31,0.01391084
32,0.01314914
33,0.01268305
19,0.01093731
29,0.01476758
31,0.01391084
32,0.01314914
33,0.01268305
21,0.01438981
23,0.01029418
25,0.01910571
26,0.02791259
29,0.01446582
30,0.01489242
32,0.01329779
42,0.01507528
53,0.0129132
64,0.01295061
68,0.01062205
21,0.01023238
26,0.0161191
27,0.01883836
28,0.0175935
30,0.01437821
33,0.01166547
34,0.01900558
50,0.01281149
54,0.01244814
6,0.01028558
20,0.01081761
21,0.02350749
23,0.01458673
29,0.01843166
31,0.010773
36,0.01149748
64,0.01058635
6,0.01028558
20,0.01081761
21,0.02350749
23,0.01458673
29,0.01843166
31,0.010773
36,0.01149748
64,0.01058635
19,0.01094411
24,0.01192924
25,0.01404952
26,0.01768533
27,0.01073426
28,0.01114312
29,0.01892016
30,0.01047206
36,0.01275455
43,0.01023379
44,0.01106378
53,0.01268019
54,0.01020404
21,0.01000859
25,0.01146836
28,0.01118803
30,0.01499197
34,0.01700368
52,0.01373961
64,0.01555357
65,0.01063951
20,0.0104788
25,0.02058641
26,0.01735158
28,0.01214976
31,0.01296661
56,0.01038617
65,0.01167017
20,0.0104788
25,0.02058641
26,0.01735158
28,0.01214976
31,0.01296661
56,0.01038617
65,0.01167017
20,0.01530573
25,0.01222171
26,0.01472847
27,0.02030214
28,0.02269281
30,0.01385368
53,0.01551845
64,0.01605609
65,0.01148434
20,0.01530573
25,0.01222171
26,0.01472847
27,0.02030214
28,0.02269281
30,0.01385368
53,0.01551845
64,0.01605609
65,0.01148434
20,0.01031707
28,0.01411278
29,0.02090346
31,0.0103401
34,0.01041119
50,0.01196248
51,0.01023105
52,0.01581588
20,0.01031707
