frequency,quantity
56,0.01382935
65,0.01327455
67,0.01241488
68,0.01526636
27,0.01168766
29,0.01188748
30,0.01033042
51,0.01381543
52,0.01039988
54,0.01112445
55,0.0137232
58,0.01016257
62,0.01064147
65,0.0154777
70,0.01007072
28,0.01085922
29,0.01219677
66,0.01175326
71,0.01090918
24,0.01168614
28,0.01010379
52,0.01890058
55,0.01273028
68,0.01288525
21,0.01256775
26,0.01578749
28,0.01901205
29,0.01065086
40,0.01107307
53,0.01504215
64,0.01677287
21,0.01256775
26,0.01578749
28,0.01901205
29,0.01065086
40,0.01107307
53,0.01504215
64,0.01677287
22,0.01057313
31,0.0108048
52,0.01882761
65,0.0105862
69,0.01074626
27,0.01305867
29,0.01292893
31,0.01005724
32,0.01769569
33,0.0158317
65,0.02053276
27,0.01305867
29,0.01292893
31,0.01005724
32,0.01769569
33,0.0158317
65,0.02053276
25,0.01259324
28,0.01185451
63,0.01155872
22,0.01073215
24,0.01080343
28,0.01345244
40,0.01029388
53,0.01024805
70,0.01083405
22,0.01073215
24,0.01080343
28,0.01345244
40,0.01029388
53,0.01024805
70,0.01083405
26,0.01272428
28,0.02061035
30,0.01131598
52,0.01164451
53,0.01755897
56,0.01085783
60,0.0128254
66,0.01029274
26,0.01272428
28,0.02061035
30,0.01131598
52,0.01164451
53,0.01755897
56,0.01085783
60,0.0128254
66,0.01029274
21,0.01588671
26,0.01473751
28,0.0147478
30,0.01237382
35,0.01028746
53,0.01410818
65,0.01068652
67,0.01456486
69,0.01025937
26,0.01706922
27,0.01156921
28,0.01180207
29,0.01280199
63,0.01344333
64,0.0128362
68,0.0129956
26,0.01706922
27,0.01156921
28,0.01180207
29,0.01280199
63,0.01344333
64,0.0128362
68,0.0129956
54,0.01232591
67,0.01267266
54,0.01232591
67,0.01267266
25,0.01157775
26,0.01903214
60,0.01044139
63,0.01718784
66,0.01282653
25,0.01157775
26,0.01903214
60,0.01044139
63,0.01718784
66,0.01282653
52,0.01017771
52,0.01017771
25,0.01097375
34,0.01021789
63,0.01428276
25,0.01097375
34,0.01021789
63,0.01428276
27,0.01053123
53,0.0115522
25,0.01199104
28,0.01820752
40,0.01254209
63,0.01348466
64,0.0138238
25,0.01199104
28,0.01820752
40,0.01254209
63,0.01348466
64,0.0138238
26,0.01491424
27,0.01148235
28,0.01192495
63,0.01156992
26,0.01491424
27,0.01148235
28,0.01192495
63,0.01156992
27,0.01546685
53,0.01580704
27,0.01546685
53,0.01580704
53,0.01014656
70,0.0133413
41,0.01739054
55,0.01216578
59,0.01059975
41,0.01739054
55,0.01216578
59,0.01059975
21,0.01050878
28,0.01178512
29,0.01801463
63,0.01183536
21,0.01050878
28,0.01178512
29,0.01801463
63,0.01183536
27,0.01013088
28,0.01047446
66,0.01028443
2,0.01268995
27,0.01174812
29,0.01254439
30,0.01620152
32,0.01470696
54,0.01012152
2,0.01268995
27,0.01174812
29,0.01254439
30,0.01620152
32,0.01470696
54,0.01012152
2,0.01268995
27,0.01174812
29,0.01254439
30,0.01620152
32,0.01470696
54,0.01012152
22,0.01037059
26,0.01665893
28,0.0118794
29,0.01097181
31,0.01151516
25,0.01136212
27,0.02614474
28,0.0147114
30,0.01173976
31,0.01298764
63,0.01109333
25,0.01136212
27,0.02614474
28,0.0147114
30,0.01173976
31,0.01298764
63,0.01109333
26,0.011733
27,0.01832006
29,0.01291798
41,0.01021084
42,0.01059556
27,0.01957659
28,0.01529603
27,0.01957659
28,0.01529603
29,0.01090507
29,0.01090507
26,0.01275451
28,0.0136962
31,0.01114408
54,0.01163284
5,0.01134497
20,0.01197746
26,0.01446935
5,0.01134497
20,0.01197746
26,0.01446935
5,0.01134497
20,0.01197746
26,0.01446935
25,0.01067718
26,0.01780528
26,0.01461195
29,0.01091526
54,0.0102496
63,0.01107611
26,0.01461195
29,0.01091526
54,0.0102496
63,0.01107611
22,0.01263387
26,0.01638232
30,0.01487414
33,0.01161644
22,0.01263387
26,0.01638232
30,0.01487414
33,0.01161644
26,0.01953014
27,0.01643212
28,0.01229962
29,0.02256309
30,0.01238005
25,0.01189953
28,0.01320859
30,0.01265039
63,0.01213603
25,0.01189953
28,0.01320859
30,0.01265039
63,0.01213603
25,0.01271118
26,0.0135098
27,0.01808211
33,0.01013728
27,0.01661996
30,0.0145925
27,0.01661996
30,0.0145925
26,0.01690478
29,0.01342684
26,0.01690478
29,0.01342684
22,0.01127181
26,0.01764767
28,0.01216043
30,0.01161913
53,0.01222418
22,0.01127181
26,0.01764767
28,0.01216043
30,0.01161913
53,0.01222418
25,0.01135843
26,0.01325009
27,0.01958685
28,0.01612022
31,0.01454923
35,0.0109711
20,0.01311474
26,0.01032106
27,0.01304548
28,0.0162051
31,0.01280757
20,0.01311474
26,0.01032106
27,0.01304548
28,0.0162051
31,0.01280757
21,0.01000795
28,0.01323092
21,0.01000795
28,0.01323092
26,0.01941715
27,0.01532358
26,0.01110748
27,0.02166631
28,0.01909937
29,0.01257525
30,0.01361435
26,0.01110748
27,0.02166631
28,0.01909937
29,0.01257525
30,0.01361435
25,0.01380211
26,0.01167244
27,0.0175275
29,0.01784466
31,0.01009845
25,0.01380211
26,0.01167244
27,0.0175275
29,0.01784466
31,0.01009845
26,0.0185541
27,0.01200299
28,0.02459911
55,0.01041587
26,0.0185541
27,0.01200299
28,0.02459911
55,0.01041587
20,0.0130555
22,0.01164919
27,0.01924918
20,0.0130555
22,0.01164919
27,0.01924918
20,0.01353606
30,0.01008786
31,0.01004644
55,0.01100455
25,0.01881389
26,0.02826991
28,0.01434478
25,0.01881389
26,0.02826991
28,0.01434478
26,0.01641921
28,0.01653299
30,0.01186721
26,0.01479194
27,0.02270143
28,0.01280481
26,0.01479194
27,0.02270143
28,0.01280481
28,0.01726734
29,0.01807533
30,0.01311212
31,0.01719021
21,0.01422902
30,0.01091523
21,0.01422902
30,0.01091523
21,0.01422902
30,0.01091523
27,0.01012101
28,0.01410205
24,0.01014548
27,0.02599219
28,0.01551682
30,0.0100954
33,0.01044551
24,0.01014548
27,0.02599219
28,0.01551682
30,0.0100954
33,0.01044551
25,0.01279183
27,0.01974392
30,0.01247409
31,0.01012894
32,0.01155458
25,0.01279183
27,0.01974392
30,0.01247409
31,0.01012894
32,0.01155458
27,0.02554002
28,0.01468504
24,0.01014688
27,0.01447408
31,0.01175823
24,0.01014688
27,0.01447408
31,0.01175823
27,0.02649471
28,0.01399483
20,0.01203609
26,0.01249896
28,0.01573879
20,0.01203609
26,0.01249896
28,0.01573879
20,0.01203609
26,0.01249896
28,0.01573879
26,0.01142885
28,0.0123687
29,0.0103696
30,0.01193462
31,0.01443781
53,0.01167895
26,0.01142885
28,0.0123687
29,0.0103696
30,0.01193462
31,0.01443781
53,0.01167895
26,0.01017142
26,0.01017142
28,0.01309254
30,0.01120973
27,0.01056013
30,0.01030718
27,0.01056013
30,0.01030718
22,0.01156243
26,0.01196613
28,0.01356082
22,0.01156243
26,0.01196613
28,0.01356082
27,0.01462814
34,0.0111498
27,0.01935405
27,0.01935405
27,0.01169375
27,0.01169375
29,0.01882222
29,0.01882222
25,0.01585652
26,0.01331842
28,0.02023794
25,0.0120132
26,0.0256753
27,0.01909753
28,0.01029188
25,0.0120132
26,0.0256753
27,0.01909753
28,0.01029188
28,0.01528108
26,0.0113224
27,0.01685901
26,0.0113224
27,0.01685901
20,0.01045539
20,0.01045539
28,0.01107266
28,0.01107266
frequency,quantity
20,0.01018627
17,0.01349679
20,0.02254673
21,0.0106823
24,0.01236937
26,0.01283262
70,0.01313608
2,0.0104016
4,0.0104284
8,0.01282734
12,0.025962
14,0.01129882
16,0.02737448
17,0.01446832
19,0.02443791
20,0.02266361
22,0.02240798
23,0.01805771
25,0.01031899
26,0.02218527
28,0.02340622
30,0.02540903
4,0.014865
13,0.01515591
14,0.01076404
15,0.0168645
16,0.01307494
17,0.02387101
19,0.02399653
20,0.03560848
21,0.02069538
22,0.01525217
23,0.01921518
24,0.01260123
25,0.03094207
28,0.01246301
29,0.02329153
32,0.0128255
72,0.01084836
4,0.01014082
8,0.01507046
12,0.01545988
14,0.01606989
19,0.02074537
20,0.01440891
21,0.0130156
22,0.01742724
23,0.01505535
24,0.01602277
28,0.0175334
30,0.01042419
32,0.01014545
4,0.01132338
13,0.01140965
17,0.01350275
18,0.01014347
19,0.02476464
20,0.01313177
22,0.03316315
23,0.01444492
24,0.01466529
25,0.0101765
28,0.02360833
31,0.01070609
32,0.0134029
2,0.01299773
5,0.01617246
10,0.01319802
16,0.01524408
17,0.01760231
19,0.01235799
21,0.01262541
23,0.01573234
25,0.01675552
27,0.01090227
30,0.01207687
3,0.01158078
4,0.01855236
5,0.02057054
7,0.01592754
13,0.01397122
16,0.01070475
17,0.01334239
20,0.0228016
21,0.02073155
23,0.01509107
27,0.0115013
28,0.01354446
29,0.0104437
2,0.01315066
4,0.01238329
6,0.01483886
12,0.01229404
15,0.01442246
16,0.01529195
17,0.01836565
18,0.02460848
20,0.01507235
21,0.01334074
22,0.0109722
23,0.01476801
27,0.01068472
29,0.01552769
30,0.01599898
3,0.01996075
4,0.01180769
5,0.01020848
6,0.01699556
9,0.01267398
12,0.01237797
16,0.01152903
17,0.01022984
18,0.01318535
19,0.01873968
20,0.01196459
22,0.01806816
26,0.01168293
27,0.01273798
28,0.01083555
3,0.01270534
17,0.01088231
18,0.01016789
20,0.01402257
22,0.01764675
24,0.01235804
30,0.01943511
65,0.01126488
19,0.01865222
20,0.01515799
21,0.01698731
22,0.02051221
27,0.01658899
29,0.01391306
30,0.01060522
64,0.01037332
2,0.01690466
4,0.01435807
7,0.01334056
16,0.01305352
19,0.01002597
20,0.01432064
21,0.01800426
24,0.0124577
27,0.01046488
28,0.01956317
29,0.01177283
30,0.01493268
31,0.0129198
3,0.01112479
4,0.01017129
15,0.01120103
22,0.01487163
26,0.015196
27,0.01450255
5,0.01280672
16,0.01308624
17,0.01042595
18,0.0109373
19,0.01363164
20,0.01625971
23,0.0123016
24,0.01744988
28,0.0153513
3,0.01086897
6,0.01004057
18,0.0147183
20,0.01207232
21,0.01749026
22,0.0105766
27,0.01128355
29,0.01045104
4,0.0109485
5,0.01082985
15,0.01698731
18,0.01550327
19,0.01072531
21,0.0244836
25,0.01091331
28,0.02693607
30,0.0155995
31,0.01146207
3,0.01045992
20,0.01817177
21,0.01489754
23,0.01099226
27,0.02605487
28,0.02208115
2,0.01256753
5,0.01044507
16,0.01414625
17,0.0239052
18,0.0108962
23,0.01000872
27,0.01437487
28,0.01770375
11,0.01136403
16,0.01087144
18,0.01472348
19,0.01442034
27,0.01486234
19,0.01166992
29,0.01969678
19,0.01166992
29,0.01969678
19,0.01166992
29,0.01969678
4,0.01034692
11,0.01532794
12,0.01183599
13,0.01479341
19,0.01896012
21,0.01439648
27,0.01827105
29,0.01482754
18,0.01078113
21,0.01533143
22,0.01558885
27,0.01100097
29,0.01666169
15,0.01230951
19,0.01058303
21,0.01583507
26,0.01437477
28,0.02245574
17,0.01139556
18,0.01084582
19,0.01447967
20,0.01396611
21,0.01783371
25,0.01266645
27,0.01517586
28,0.02058907
29,0.03611006
30,0.01822891
16,0.01102315
19,0.01861947
20,0.01081381
21,0.02315661
22,0.01414257
23,0.01427559
24,0.01048996
27,0.01468462
29,0.02250963
32,0.01433918
2,0.0112409
15,0.01889609
16,0.01095866
19,0.01502725
21,0.01332957
27,0.01341232
29,0.01347781
2,0.0112409
15,0.01889609
16,0.01095866
19,0.01502725
21,0.01332957
27,0.01341232
29,0.01347781
3,0.01218091
5,0.01017874
15,0.01165715
19,0.01196224
20,0.02899016
21,0.01347069
22,0.01528511
27,0.01324981
29,0.01868487
30,0.0243884
2,0.0109207
16,0.01171157
17,0.02221159
20,0.01646674
21,0.0128864
27,0.01907715
28,0.01706759
29,0.0231904
3,0.01401199
15,0.01161721
16,0.01182329
18,0.01828668
19,0.01367319
20,0.01194818
21,0.01222525
28,0.01188494
29,0.01785821
30,0.01203825
2,0.013011
5,0.01231614
7,0.01117563
11,0.01009392
16,0.01669431
18,0.01665336
20,0.02045356
22,0.0194013
27,0.03038329
29,0.01967777
30,0.01534898
2,0.01053055
3,0.01002725
16,0.01662414
17,0.01382554
19,0.01872891
23,0.01458324
26,0.01151472
27,0.01250664
28,0.02828636
30,0.01212078
3,0.01008111
5,0.01211425
17,0.01094056
18,0.01083097
19,0.01671794
20,0.01140288
21,0.01240399
23,0.01099871
27,0.01668788
28,0.01534045
29,0.01578703
19,0.01676481
20,0.0139275
21,0.01285463
26,0.01083143
28,0.01154033
29,0.03598829
30,0.01904275
31,0.01429198
4,0.01061138
16,0.015688
17,0.01461386
19,0.01622362
20,0.01208121
21,0.01082589
22,0.01101961
27,0.0211621
29,0.01851127
30,0.0118183
32,0.01112863
16,0.0133342
25,0.01026344
26,0.01598345
27,0.01207815
28,0.01778465
29,0.02067904
2,0.01024464
17,0.01144396
18,0.01711314
19,0.01706863
20,0.02281991
21,0.01900759
26,0.01089472
27,0.02739432
28,0.01611426
29,0.01735761
3,0.01128861
16,0.01173822
18,0.011738
21,0.01215894
22,0.0184698
27,0.01536136
28,0.01601765
30,0.01130941
31,0.01300523
19,0.01836806
21,0.01206901
22,0.01930841
27,0.0317601
29,0.02836327
3,0.01845766
5,0.01318498
28,0.01581965
29,0.0174001
2,0.01398281
4,0.01002199
16,0.01060353
17,0.02368807
19,0.01149623
20,0.01360977
22,0.02094406
23,0.0144729
26,0.01330033
27,0.01502655
28,0.02310902
29,0.02310609
30,0.01356791
15,0.01030108
21,0.01760939
26,0.01533378
27,0.01239211
28,0.02766952
29,0.02180438
15,0.01030108
21,0.01760939
26,0.01533378
27,0.01239211
28,0.02766952
29,0.02180438
16,0.01000142
17,0.01230238
21,0.01616683
22,0.01027358
26,0.01625709
27,0.01210979
16,0.01000142
17,0.01230238
21,0.01616683
22,0.01027358
26,0.01625709
27,0.01210979
19,0.01516523
20,0.01195117
24,0.01250537
25,0.01429798
26,0.01108145
28,0.01714236
29,0.01068292
5,0.01032788
26,0.01022286
27,0.01880417
29,0.01608582
5,0.01032788
26,0.01022286
27,0.01880417
29,0.01608582
2,0.01069618
19,0.02183327
20,0.01071412
26,0.02189963
17,0.0107826
20,0.01183043
21,0.02141165
27,0.01260028
17,0.0107826
20,0.01183043
21,0.02141165
27,0.01260028
18,0.01633612
26,0.01255315
28,0.01010108
30,0.01195614
18,0.01463436
20,0.02524449
26,0.01888213
28,0.02170502
18,0.01463436
20,0.02524449
26,0.01888213
28,0.02170502
19,0.01074311
20,0.01940589
22,0.01546474
23,0.0102207
29,0.01022215
27,0.01660523
29,0.01021056
27,0.01660523
29,0.01021056
17,0.01034533
20,0.01336843
20,0.01336843
26,0.01217932
27,0.01049423
28,0.01248617
26,0.01217932
27,0.01049423
28,0.01248617
26,0.01217932
27,0.01049423
28,0.01248617
26,0.01187879
27,0.01188791
2,0.01311964
2,0.01311964
19,0.01094496
28,0.01030926
28,0.01030926
27,0.01031229
29,0.01015886
27,0.01031229
29,0.01015886
21,0.01297994
26,0.0166392
27,0.02019594
17,0.01131171
29,0.01236667
17,0.01131171
29,0.01236667
27,0.01217139
28,0.01207692
27,0.01217139
28,0.01207692
17,0.01110475
25,0.01128719
27,0.01911157
28,0.01102446
17,0.01110475
25,0.01128719
27,0.01911157
28,0.01102446
19,0.01117296
21,0.01164202
19,0.01117296
21,0.01164202
25,0.01003001
28,0.01432918
19,0.01325189
20,0.01340417
21,0.01216366
26,0.01412245
28,0.014829
29,0.01032168
19,0.01325189
20,0.01340417
21,0.01216366
26,0.01412245
28,0.014829
29,0.01032168
18,0.01547823
20,0.01033089
21,0.01164544
26,0.01578288
28,0.0122198
30,0.01099806
18,0.01547823
20,0.01033089
21,0.01164544
26,0.01578288
28,0.0122198
30,0.01099806
17,0.01242113
23,0.01017496
27,0.01061807
27,0.01275531
27,0.01275531
20,0.01841522
27,0.01207238
20,0.01841522
27,0.01207238
25,0.01508562
26,0.01663099
27,0.01511811
27,0.01511811
23,0.01069342
25,0.01409143
26,0.01316718
29,0.01324107
26,0.01057892
27,0.01060664
29,0.01210891
26,0.01057892
27,0.01060664
29,0.01210891
19,0.01012984
20,0.01207693
21,0.01587884
26,0.01326604
28,0.01299679
29,0.01148438
20,0.01199282
21,0.01814971
25,0.01132861
26,0.01510673
27,0.01647622
29,0.01417651
30,0.01077053
19,0.01940101
20,0.01176284
23,0.01027955
25,0.01052977
27,0.01707629
28,0.01724215
25,0.01009975
27,0.01993836
29,0.01415693
26,0.01387313
27,0.01205596
19,0.01001694
25,0.01142516
28,0.010134
19,0.01001694
25,0.01142516
28,0.010134
26,0.01002315
27,0.01566363
26,0.01092566
28,0.01384185
26,0.01092566
28,0.01384185
20,0.01157868
26,0.01243198
26,0.01057795
26,0.01057795
